0: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4, 14], [5, 25, 13, 8, 17, 21, 6], [23, 9, 28, 11, 12, 26, 15, 31, 24, 22, 18, 10], [16, 30, 29, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
1: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 12, 15, 23, 16, 24, 18, 22, 31], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
2: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 15, 12, 23, 16, 24, 18, 22, 31], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
3: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 12, 15, 18, 16, 24, 22, 23, 31], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
4: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 12, 15, 16, 18, 24, 22, 31, 23], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
5: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 15, 12, 16, 18, 24, 22, 31, 23], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
6: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 12, 15, 22, 16, 24, 18, 23, 31], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
7: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4], [14, 21, 13, 25, 5, 6, 8, 11, 17], [9, 28, 10, 12, 15, 22, 18, 24, 16, 23, 31], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
8: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4, 14], [21, 13, 25, 5, 6, 8, 11, 17, 9], [28, 10, 12, 15, 22, 16, 24, 18, 31, 23], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
9: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4, 14], [21, 13, 25, 5, 6, 8, 11, 17, 9], [28, 10, 15, 12, 22, 16, 24, 18, 31, 23], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
10: [[27, 20, 35, 19, 7, 1, 2, 32, 3, 4, 14], [21, 13, 25, 5, 6, 8, 11, 17, 9], [28, 10, 15, 24, 22, 16, 12, 23, 31, 18], [26, 29, 30, 36, 34, 33, 37, 41, 39, 42, 40], [38, 47, 45, 43, 46, 44, 50, 51, 52], [49, 53, 56, 54, 48, 55, 57, 58, 59, 60]]
