0: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 9, 12, 10, 17, 21, 15, 23, 30, 24, 16, 28, 25], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
1: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 9, 12, 15, 10, 17, 25, 23, 24, 21, 28, 16, 30], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
2: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 9, 10, 12, 23, 16, 15, 24, 17, 21, 25, 28, 30], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
3: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 12, 10, 16, 15, 17, 9, 23, 25, 21, 24, 30, 28], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
4: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 10, 12, 9, 15, 21, 17, 16, 25, 23, 24, 28, 30], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
5: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 9, 12, 10, 15, 17, 21, 24, 25, 23, 16, 30, 28], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
6: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 9, 10, 15, 16, 24, 17, 12, 23, 21, 25, 30, 28], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
7: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 12, 15, 25, 17, 24, 9, 23, 10, 16, 21, 28, 30], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
8: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 10, 12, 15, 24, 9, 17, 16, 25, 23, 21, 30, 28], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
9: [[11, 35, 3, 2, 27, 7, 1, 4, 14], [13, 40, 29, 8, 5, 18, 22, 6, 9, 12, 10, 15, 21, 16, 23, 28, 25, 17, 30, 24], [20, 19, 26, 31, 32, 47, 41], [39, 37, 34, 33, 44, 36, 42, 38, 43, 45, 46, 51], [52, 49, 55, 50, 56, 53, 54, 48, 58, 57, 59, 60]]
