0: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 15, 16, 12, 18, 17, 22, 19, 24, 31, 27, 29, 23, 30, 10], [13, 26, 25, 38, 36, 32, 37, 43, 42, 34, 44, 39, 40, 45, 51, 21, 6], [41, 46, 47, 56, 50, 48, 52, 54, 53, 55, 58, 49, 59, 57, 60]]
1: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 26, 16, 21, 23], [22, 29, 25, 19, 27, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 54, 46, 53, 55, 58, 60, 59, 56]]
2: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 27, 23, 16, 17, 21, 15], [22, 29, 19, 25, 26, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 56, 48, 52, 49, 53, 46, 54, 50, 58, 55, 59, 60]]
3: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 16, 27, 21, 23], [22, 29, 25, 26, 19, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 54, 46, 55, 60, 56, 59, 58]]
4: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 16, 21, 23, 19], [22, 29, 27, 25, 26, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 55, 46, 54, 58, 56, 59, 60]]
5: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 16, 21, 19, 23], [29, 22, 25, 27, 26, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 55, 46, 54, 56, 60, 59, 58]]
6: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 19, 16, 21, 17, 23], [22, 27, 25, 26, 29, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 54, 49, 52, 55, 46, 53, 56, 58, 59, 60]]
7: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 19, 16, 21, 17, 23], [22, 25, 27, 26, 29, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 46, 55, 54, 56, 58, 59, 60]]
8: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 19, 16, 17, 21, 23], [22, 27, 25, 26, 29, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 55, 46, 54, 60, 58, 59, 56]]
9: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 16, 19, 21, 23], [22, 25, 29, 26, 27, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 54, 55, 46, 53, 56, 58, 59, 60]]
10: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 23, 19, 16, 15, 21, 17], [22, 25, 27, 26, 29, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 54, 46, 55, 56, 58, 59, 60]]
11: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 16, 21, 19, 23], [22, 25, 26, 27, 29, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 54, 46, 55, 60, 56, 59, 58]]
12: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 19, 16, 21, 17, 23], [22, 25, 27, 29, 26, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 55, 46, 54, 60, 56, 59, 58]]
13: [[14, 35, 33, 1, 7, 2, 3, 4, 20], [28, 5, 8, 11, 9, 13, 24, 12, 18, 6, 30, 10, 31, 15, 17, 16, 19, 21, 23], [22, 27, 25, 26, 29, 32, 39, 42, 34, 44, 37, 36, 38, 45, 40, 43, 51], [41, 57, 47, 50, 48, 52, 49, 53, 54, 46, 55, 60, 58, 59, 56]]
