0: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
1: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
2: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
3: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
4: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
5: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
6: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
7: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
8: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
9: [[7, 18, 4, 3, 36, 20, 1, 22, 6, 2, 9, 10], [13, 8, 5, 15, 12, 37, 35, 11, 29, 14, 19, 16, 17], [21, 23, 24, 27, 25, 30, 26, 28, 31, 33, 34, 32]]
