No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.0000476763946684,1.019122125645082,5,6,5
1,1.0221384660581119,1.0444790655316971,7,8,2
2,1.2294502925795248,1.2716445003213708,4,19,2
3,1.2294502925795248,1.2716445003213708,4,19,2
4,1.2294502925795248,1.2716445003213708,4,19,2
5,1.2294502925795248,1.2716445003213708,4,19,2
6,1.2294502925795248,1.2716445003213708,4,19,2
7,1.2294502925795248,1.2716445003213708,4,19,2
8,1.2294502925795248,1.2716445003213708,4,19,2
9,1.2294502925795248,1.2716445003213708,4,19,2
10,1.350516229018705,1.3942528735632185,4,14,2
11,1.350516229018705,1.3942528735632185,4,14,2
12,1.350516229018705,1.3942528735632185,4,14,2
13,1.456213803872958,1.5000499750124938,5,9,2
14,1.456213803872958,1.5000499750124938,5,9,2
15,1.456213803872958,1.5000499750124938,5,9,2
16,1.456213803872958,1.5000499750124938,5,9,2
17,1.456213803872958,1.5000499750124938,5,9,2
18,1.456213803872958,1.5000499750124938,5,9,2
19,1.456213803872958,1.5000499750124938,5,9,2
20,1.456213803872958,1.5000499750124938,5,9,2
21,1.456213803872958,1.5000499750124938,5,9,2
22,1.456213803872958,1.5000499750124938,5,9,2
23,1.456213803872958,1.5000499750124938,5,9,2
24,1.456213803872958,1.5000499750124938,5,9,2
25,1.456213803872958,1.5000499750124938,5,9,2
26,1.451010875807672,1.503771551724138,3,21,4
27,1.451010875807672,1.503771551724138,3,21,4
28,1.451010875807672,1.503771551724138,3,21,4
29,1.451010875807672,1.503771551724138,3,21,4
30,1.451010875807672,1.503771551724138,3,21,4
31,1.451010875807672,1.503771551724138,3,21,4
32,1.451010875807672,1.503771551724138,3,21,4
33,1.451010875807672,1.503771551724138,3,21,4
34,1.451010875807672,1.503771551724138,3,21,4
35,1.451010875807672,1.503771551724138,3,21,4
36,1.451010875807672,1.503771551724138,3,21,4
37,1.451010875807672,1.503771551724138,3,21,4
38,1.451010875807672,1.503771551724138,3,21,4
39,1.451010875807672,1.503771551724138,3,21,4
40,1.451010875807672,1.503771551724138,3,21,4
41,1.451010875807672,1.503771551724138,3,21,4
42,1.451010875807672,1.503771551724138,3,21,4
43,1.451010875807672,1.503771551724138,3,21,4
44,1.451010875807672,1.503771551724138,3,21,4
45,1.451010875807672,1.503771551724138,3,21,4
46,1.5236031548409346,1.5780500942633988,3,19,4
47,1.5236031548409346,1.5780500942633988,3,19,4
48,1.5236031548409346,1.5780500942633988,3,19,4
49,1.5236031548409346,1.5780500942633988,3,19,4
50,1.5236031548409346,1.5780500942633988,3,19,4
51,1.5236031548409346,1.5780500942633988,3,19,4
52,1.5236031548409346,1.5780500942633988,3,19,4
53,1.5236031548409346,1.5780500942633988,3,19,4
54,1.5236031548409346,1.5780500942633988,3,19,4
55,1.5236031548409346,1.5780500942633988,3,19,4
56,1.5770986150384139,1.6316239316239316,5,16,2
57,1.5770986150384139,1.6316239316239316,5,16,2
58,1.5770986150384139,1.6316239316239316,5,16,2
59,1.5770986150384139,1.6316239316239316,5,16,2
60,1.5770986150384139,1.6316239316239316,5,16,2
61,1.5770986150384139,1.6316239316239316,5,16,2
62,1.5770986150384139,1.6316239316239316,5,16,2
63,1.5770986150384139,1.6316239316239316,5,16,2
64,1.5770986150384139,1.6316239316239316,5,16,2
65,1.5770986150384139,1.6316239316239316,5,16,2
66,1.5770986150384139,1.6316239316239316,5,16,2
67,1.5770986150384139,1.6316239316239316,5,16,2
68,1.5770986150384139,1.6316239316239316,5,16,2
69,1.5770986150384139,1.6316239316239316,5,16,2
70,1.5770986150384139,1.6316239316239316,5,16,2
71,1.5770986150384139,1.6316239316239316,5,16,2
72,1.5770986150384139,1.6316239316239316,5,16,2
73,1.5770986150384139,1.6316239316239316,5,16,2
74,1.5770986150384139,1.6316239316239316,5,16,2
75,1.5907067746731307,1.6359166061359203,6,6,4
76,1.603469200757756,1.6492437418553436,7,6,3
77,1.603469200757756,1.6492437418553436,7,6,3
78,1.603469200757756,1.6492437418553436,7,6,3
79,1.603469200757756,1.6492437418553436,7,6,3
80,1.603469200757756,1.6492437418553436,7,6,3
81,1.603469200757756,1.6492437418553436,7,6,3
82,1.603469200757756,1.6492437418553436,7,6,3
83,1.6888104549053602,1.736835373967524,7,5,4
84,1.6888104549053602,1.736835373967524,7,5,4
85,1.6888104549053602,1.736835373967524,7,5,4
86,1.6888104549053602,1.736835373967524,7,5,4
87,1.6888104549053602,1.736835373967524,7,5,4
88,1.6888104549053602,1.736835373967524,7,5,4
89,1.6888104549053602,1.736835373967524,7,5,4
90,1.6888104549053602,1.736835373967524,7,5,4
91,1.6888104549053602,1.736835373967524,7,5,4
92,1.6888104549053602,1.736835373967524,7,5,4
93,1.6888104549053602,1.736835373967524,7,5,4
94,1.6888104549053602,1.736835373967524,7,5,4
95,1.6888104549053602,1.736835373967524,7,5,4
96,1.6888104549053602,1.736835373967524,7,5,4
97,1.6888104549053602,1.736835373967524,7,5,4
98,1.6888104549053602,1.736835373967524,7,5,4
99,1.6888104549053602,1.736835373967524,7,5,4
100,1.6888104549053602,1.736835373967524,7,5,4
101,1.6888104549053602,1.736835373967524,7,5,4
102,1.6888104549053602,1.736835373967524,7,5,4
103,1.6969203996692974,1.7453041661728104,7,5,4
104,1.6969203996692974,1.7453041661728104,7,5,4
105,1.6969203996692974,1.7453041661728104,7,5,4
106,1.6969203996692974,1.7453041661728104,7,5,4
107,1.6969203996692974,1.7453041661728104,7,5,4
108,1.6969203996692974,1.7453041661728104,7,5,4
109,1.6969203996692974,1.7453041661728104,7,5,4
110,1.6969203996692974,1.7453041661728104,7,5,4
111,1.6969203996692974,1.7453041661728104,7,5,4
112,1.6969203996692974,1.7453041661728104,7,5,4
113,1.6969203996692974,1.7453041661728104,7,5,4
114,1.6969203996692974,1.7453041661728104,7,5,4
115,1.6969203996692974,1.7453041661728104,7,5,4
116,1.6969203996692974,1.7453041661728104,7,5,4
117,1.6969203996692974,1.7453041661728104,7,5,4
118,1.6969203996692974,1.7453041661728104,7,5,4
119,1.6969203996692974,1.7453041661728104,7,5,4
120,1.6969203996692974,1.7453041661728104,7,5,4
121,1.6969203996692974,1.7453041661728104,7,5,4
122,1.6969203996692974,1.7453041661728104,7,5,4
123,1.6969203996692974,1.7453041661728104,7,5,4
124,1.6969203996692974,1.7453041661728104,7,5,4
125,1.6969203996692974,1.7453041661728104,7,5,4
126,1.6969203996692974,1.7453041661728104,7,5,4
127,1.6969203996692974,1.7453041661728104,7,5,4
128,1.6969203996692974,1.7453041661728104,7,5,4
129,1.6969203996692974,1.7453041661728104,7,5,4
130,1.6969203996692974,1.7453041661728104,7,5,4
131,1.6969203996692974,1.7453041661728104,7,5,4
132,1.6969203996692974,1.7453041661728104,7,5,4
133,1.6969203996692974,1.7453041661728104,7,5,4
134,1.6969203996692974,1.7453041661728104,7,5,4
135,1.6969203996692974,1.7453041661728104,7,5,4
136,1.6969203996692974,1.7453041661728104,7,5,4
137,1.6969203996692974,1.7453041661728104,7,5,4
138,1.6969203996692974,1.7453041661728104,7,5,4
139,1.6969203996692974,1.7453041661728104,7,5,4
140,1.6969203996692974,1.7453041661728104,7,5,4
141,1.6969203996692974,1.7453041661728104,7,5,4
142,1.6969203996692974,1.7453041661728104,7,5,4
143,1.6969203996692974,1.7453041661728104,7,5,4
144,1.6969203996692974,1.7453041661728104,7,5,4
145,1.6969203996692974,1.7453041661728104,7,5,4
146,1.6969203996692974,1.7453041661728104,7,5,4
147,1.6969203996692974,1.7453041661728104,7,5,4
148,1.6969203996692974,1.7453041661728104,7,5,4
149,1.6969203996692974,1.7453041661728104,7,5,4
150,1.6969203996692974,1.7453041661728104,7,5,4
151,1.6969203996692974,1.7453041661728104,7,5,4
152,1.6969203996692974,1.7453041661728104,7,5,4
153,1.6969203996692974,1.7453041661728104,7,5,4
154,1.6969203996692974,1.7453041661728104,7,5,4
155,1.6969203996692974,1.7453041661728104,7,5,4
156,1.6969203996692974,1.7453041661728104,7,5,4
157,1.6969203996692974,1.7453041661728104,7,5,4
158,1.6969203996692974,1.7453041661728104,7,5,4
159,1.6969203996692974,1.7453041661728104,7,5,4
160,1.7420509351028857,1.792431629777731,8,4,2
161,1.7420509351028857,1.792431629777731,8,4,2
162,1.7420509351028857,1.792431629777731,8,4,2
163,1.7420509351028857,1.792431629777731,8,4,2
164,1.7420509351028857,1.792431629777731,8,4,2
165,1.7420509351028857,1.792431629777731,8,4,2
166,1.7420509351028857,1.792431629777731,8,4,2
167,1.7420509351028857,1.792431629777731,8,4,2
168,1.7420509351028857,1.792431629777731,8,4,2
169,1.7420509351028857,1.792431629777731,8,4,2
170,1.7420509351028857,1.792431629777731,8,4,2
171,1.7420509351028857,1.792431629777731,8,4,2
172,1.7485313673328842,1.7991988070586835,8,4,2
173,1.7485313673328842,1.7991988070586835,8,4,2
174,1.7485313673328842,1.7991988070586835,8,4,2
175,1.7485313673328842,1.7991988070586835,8,4,2
176,1.7485313673328842,1.7991988070586835,8,4,2
177,1.7485313673328842,1.7991988070586835,8,4,2
178,1.7485313673328842,1.7991988070586835,8,4,2
179,1.782953326769678,1.8351438634375232,8,4,2
180,1.782953326769678,1.8351438634375232,8,4,2
181,1.782953326769678,1.8351438634375232,8,4,2
182,1.782953326769678,1.8351438634375232,8,4,2
183,1.782953326769678,1.8351438634375232,8,4,2
184,1.782953326769678,1.8351438634375232,8,4,2
185,1.782953326769678,1.8351438634375232,8,4,2
186,1.782953326769678,1.8351438634375232,8,4,2
187,1.782953326769678,1.8351438634375232,8,4,2
188,1.782953326769678,1.8351438634375232,8,4,2
189,1.782953326769678,1.8351438634375232,8,4,2
190,1.782953326769678,1.8351438634375232,8,4,2
191,1.782953326769678,1.8351438634375232,8,4,2
192,1.782953326769678,1.8351438634375232,8,4,2
193,1.782953326769678,1.8351438634375232,8,4,2
194,1.782953326769678,1.8351438634375232,8,4,2
195,1.782953326769678,1.8351438634375232,8,4,2
196,1.782953326769678,1.8351438634375232,8,4,2
197,1.782953326769678,1.8351438634375232,8,4,2
198,1.782953326769678,1.8351438634375232,8,4,2
199,1.782953326769678,1.8351438634375232,8,4,2
200,1.782953326769678,1.8351438634375232,8,4,2
201,1.782953326769678,1.8351438634375232,8,4,2
202,1.782953326769678,1.8351438634375232,8,4,2
203,1.782953326769678,1.8351438634375232,8,4,2
204,1.782953326769678,1.8351438634375232,8,4,2
205,1.782953326769678,1.8351438634375232,8,4,2
206,1.782953326769678,1.8351438634375232,8,4,2
207,1.782953326769678,1.8351438634375232,8,4,2
208,1.782953326769678,1.8351438634375232,8,4,2
209,1.782953326769678,1.8351438634375232,8,4,2
210,1.782953326769678,1.8351438634375232,8,4,2
211,1.782953326769678,1.8351438634375232,8,4,2
212,1.782953326769678,1.8351438634375232,8,4,2
213,1.782953326769678,1.8351438634375232,8,4,2
214,1.782953326769678,1.8351438634375232,8,4,2
215,1.782953326769678,1.8351438634375232,8,4,2
216,1.782953326769678,1.8351438634375232,8,4,2
217,1.782953326769678,1.8351438634375232,8,4,2
218,1.782953326769678,1.8351438634375232,8,4,2
219,1.782953326769678,1.8351438634375232,8,4,2
220,1.782953326769678,1.8351438634375232,8,4,2
221,1.782953326769678,1.8351438634375232,8,4,2
222,1.782953326769678,1.8351438634375232,8,4,2
223,1.782953326769678,1.8351438634375232,8,4,2
224,1.782953326769678,1.8351438634375232,8,4,2
225,1.782953326769678,1.8351438634375232,8,4,2
226,1.782953326769678,1.8351438634375232,8,4,2
227,1.782953326769678,1.8351438634375232,8,4,2
228,1.782953326769678,1.8351438634375232,8,4,2
229,1.782953326769678,1.8351438634375232,8,4,2
230,1.782953326769678,1.8351438634375232,8,4,2
231,1.782953326769678,1.8351438634375232,8,4,2
232,1.782953326769678,1.8351438634375232,8,4,2
233,1.782953326769678,1.8351438634375232,8,4,2
234,1.782953326769678,1.8351438634375232,8,4,2
235,1.782953326769678,1.8351438634375232,8,4,2
236,1.782953326769678,1.8351438634375232,8,4,2
237,1.782953326769678,1.8351438634375232,8,4,2
238,1.782953326769678,1.8351438634375232,8,4,2
239,1.782953326769678,1.8351438634375232,8,4,2
240,1.782953326769678,1.8351438634375232,8,4,2
241,1.782953326769678,1.8351438634375232,8,4,2
242,1.782953326769678,1.8351438634375232,8,4,2
243,1.782953326769678,1.8351438634375232,8,4,2
244,1.782953326769678,1.8351438634375232,8,4,2
245,1.782953326769678,1.8351438634375232,8,4,2
246,1.782953326769678,1.8351438634375232,8,4,2
247,1.782953326769678,1.8351438634375232,8,4,2
248,1.782953326769678,1.8351438634375232,8,4,2
249,1.782953326769678,1.8351438634375232,8,4,2
250,1.782953326769678,1.8351438634375232,8,4,2
251,1.782953326769678,1.8351438634375232,8,4,2
252,1.782953326769678,1.8351438634375232,8,4,2
253,1.782953326769678,1.8351438634375232,8,4,2
254,1.782953326769678,1.8351438634375232,8,4,2
255,1.782953326769678,1.8351438634375232,8,4,2
256,1.782953326769678,1.8351438634375232,8,4,2
257,1.782953326769678,1.8351438634375232,8,4,2
258,1.782953326769678,1.8351438634375232,8,4,2
259,1.782953326769678,1.8351438634375232,8,4,2
260,1.782953326769678,1.8351438634375232,8,4,2
261,1.782953326769678,1.8351438634375232,8,4,2
262,1.782953326769678,1.8351438634375232,8,4,2
263,1.782953326769678,1.8351438634375232,8,4,2
264,1.782953326769678,1.8351438634375232,8,4,2
265,1.782953326769678,1.8351438634375232,8,4,2
266,1.782953326769678,1.8351438634375232,8,4,2
267,1.782953326769678,1.8351438634375232,8,4,2
268,1.782953326769678,1.8351438634375232,8,4,2
269,1.782953326769678,1.8351438634375232,8,4,2
270,1.782953326769678,1.8351438634375232,8,4,2
271,1.782953326769678,1.8351438634375232,8,4,2
272,1.782953326769678,1.8351438634375232,8,4,2
273,1.782953326769678,1.8351438634375232,8,4,2
274,1.782953326769678,1.8351438634375232,8,4,2
275,1.782953326769678,1.8351438634375232,8,4,2
276,1.782953326769678,1.8351438634375232,8,4,2
277,1.782953326769678,1.8351438634375232,8,4,2
278,1.782953326769678,1.8351438634375232,8,4,2
279,1.782953326769678,1.8351438634375232,8,4,2
280,1.782953326769678,1.8351438634375232,8,4,2
281,1.782953326769678,1.8351438634375232,8,4,2
282,1.782953326769678,1.8351438634375232,8,4,2
283,1.782953326769678,1.8351438634375232,8,4,2
284,1.801565040055316,1.8553419981991408,8,5,2
285,1.801565040055316,1.8553419981991408,8,5,2
286,1.801565040055316,1.8553419981991408,8,5,2
287,1.801565040055316,1.8553419981991408,8,5,2
288,1.801565040055316,1.8553419981991408,8,5,2
289,1.801565040055316,1.8553419981991408,8,5,2
290,1.801565040055316,1.8553419981991408,8,5,2
291,1.801565040055316,1.8553419981991408,8,5,2
292,1.801565040055316,1.8553419981991408,8,5,2
293,1.801565040055316,1.8553419981991408,8,5,2
294,1.801565040055316,1.8553419981991408,8,5,2
295,1.801565040055316,1.8553419981991408,8,5,2
296,1.801565040055316,1.8553419981991408,8,5,2
297,1.801565040055316,1.8553419981991408,8,5,2
298,1.801565040055316,1.8553419981991408,8,5,2
299,1.801565040055316,1.8553419981991408,8,5,2
300,1.801565040055316,1.8553419981991408,8,5,2
301,1.801565040055316,1.8553419981991408,8,5,2
302,1.801565040055316,1.8553419981991408,8,5,2
303,1.801565040055316,1.8553419981991408,8,5,2
304,1.801565040055316,1.8553419981991408,8,5,2
305,1.801565040055316,1.8553419981991408,8,5,2
306,1.801565040055316,1.8553419981991408,8,5,2
307,1.801565040055316,1.8553419981991408,8,5,2
308,1.801565040055316,1.8553419981991408,8,5,2
309,1.801565040055316,1.8553419981991408,8,5,2
310,1.801565040055316,1.8553419981991408,8,5,2
311,1.801565040055316,1.8553419981991408,8,5,2
312,1.801565040055316,1.8553419981991408,8,5,2
313,1.801565040055316,1.8553419981991408,8,5,2
314,1.801565040055316,1.8553419981991408,8,5,2
315,1.801565040055316,1.8553419981991408,8,5,2
316,1.801565040055316,1.8553419981991408,8,5,2
317,1.801565040055316,1.8553419981991408,8,5,2
318,1.801565040055316,1.8553419981991408,8,5,2
319,1.801565040055316,1.8553419981991408,8,5,2
320,1.801565040055316,1.8553419981991408,8,5,2
321,1.801565040055316,1.8553419981991408,8,5,2
322,1.801565040055316,1.8553419981991408,8,5,2
323,1.801565040055316,1.8553419981991408,8,5,2
324,1.801565040055316,1.8553419981991408,8,5,2
325,1.801565040055316,1.8553419981991408,8,5,2
326,1.801565040055316,1.8553419981991408,8,5,2
327,1.801565040055316,1.8553419981991408,8,5,2
328,1.801565040055316,1.8553419981991408,8,5,2
329,1.801565040055316,1.8553419981991408,8,5,2
330,1.8318276928333068,1.8869437076333626,8,5,2
331,1.8318276928333068,1.8869437076333626,8,5,2
332,1.8318276928333068,1.8869437076333626,8,5,2
333,1.8318276928333068,1.8869437076333626,8,5,2
334,1.8318276928333068,1.8869437076333626,8,5,2
335,1.8318276928333068,1.8869437076333626,8,5,2
336,1.8318276928333068,1.8869437076333626,8,5,2
337,1.8318276928333068,1.8869437076333626,8,5,2
338,1.8318276928333068,1.8869437076333626,8,5,2
339,1.8318276928333068,1.8869437076333626,8,5,2
340,1.8318276928333068,1.8869437076333626,8,5,2
341,1.8318276928333068,1.8869437076333626,8,5,2
342,1.8318276928333068,1.8869437076333626,8,5,2
343,1.8318276928333068,1.8869437076333626,8,5,2
344,1.8318276928333068,1.8869437076333626,8,5,2
345,1.8318276928333068,1.8869437076333626,8,5,2
346,1.8318276928333068,1.8869437076333626,8,5,2
347,1.8318276928333068,1.8869437076333626,8,5,2
348,1.8318276928333068,1.8869437076333626,8,5,2
349,1.8318276928333068,1.8869437076333626,8,5,2
350,1.8318276928333068,1.8869437076333626,8,5,2
351,1.8318276928333068,1.8869437076333626,8,5,2
352,1.8318276928333068,1.8869437076333626,8,5,2
353,1.8318276928333068,1.8869437076333626,8,5,2
354,1.8318276928333068,1.8869437076333626,8,5,2
355,1.8318276928333068,1.8869437076333626,8,5,2
356,1.8318276928333068,1.8869437076333626,8,5,2
357,1.8318276928333068,1.8869437076333626,8,5,2
358,1.8318276928333068,1.8869437076333626,8,5,2
359,1.8318276928333068,1.8869437076333626,8,5,2
