0: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
1: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
2: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
3: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
4: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
5: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
6: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
7: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
8: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
9: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
10: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
11: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
12: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
13: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
14: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
15: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
16: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
17: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
18: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
19: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
20: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
21: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
22: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
23: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
24: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
25: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
26: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
27: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
28: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
29: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
30: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
31: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
32: [[19, 16, 17, 1, 10, 6, 5, 9, 7, 2], [12, 3, 4, 15, 8, 11, 13, 14, 22, 18], [21, 20, 23, 27, 24, 25, 26, 28, 29]]
