0: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 9, 8, 11, 26, 15, 19, 24, 16, 29, 25, 18, 10], [28, 23, 22, 31], [30, 17, 13, 33, 38, 34, 40, 36, 42, 39, 21, 6], [37, 41, 47, 43, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
1: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 9, 15, 11, 8, 13, 17, 24, 30, 16, 29, 18, 10], [23, 22, 31, 28], [19, 25, 26, 37, 33, 42, 36, 40, 39, 43, 21, 6], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
2: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 9, 11, 10, 15, 13, 21, 24, 30, 18, 16, 17], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
3: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 9, 10, 11, 15, 13, 17, 24, 30, 18, 16, 21], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
4: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 9, 10, 11, 15, 13, 21, 24, 30, 18, 16, 17], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
5: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 9, 10, 11, 13, 15, 21, 24, 30, 18, 16, 17], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
6: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 10, 11, 9, 15, 13, 17, 16, 30, 18, 21, 24], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
7: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 9, 11, 10, 15, 13, 17, 24, 30, 18, 16, 21], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
8: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 11, 9, 10, 15, 13, 17, 24, 30, 18, 16, 21], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
9: [[35, 20, 2, 7, 1, 3, 32, 14, 27], [4, 5, 12, 6, 8, 9, 11, 10, 15, 13, 17, 24, 30, 18, 16, 21], [23, 22, 31, 28], [19, 25, 26, 29, 37, 33, 42, 36, 40, 39, 43], [38, 34, 47, 41, 46, 44, 45, 56, 51, 50], [49, 52, 48, 55, 53, 54, 59, 57, 58, 60]]
