,mq,No. Clus,Max clus,Min clus
0,2.0997523261588595,7,5,2
1,2.055649386191258,7,5,2
2,2.055649386191258,7,5,2
3,2.055649386191258,7,5,2
4,1.9428549035965914,7,4,3
5,1.8242206377500496,8,5,2
6,1.8141101479610797,9,4,1
7,1.8038902987178849,9,4,2
8,1.778410017173651,9,5,2
9,1.778410017173651,9,5,2
10,1.7720611916264088,8,5,1
11,1.7633256848838825,8,5,1
12,1.7506878918643625,8,4,1
13,1.7090439221575267,9,4,1
14,1.701778656126482,9,3,2
15,1.6978463040590894,8,4,2
16,1.6831314397103871,9,4,1
17,1.6831314397103871,9,4,1
18,1.6785953934229796,9,4,1
19,1.6739010777926708,8,4,2
20,1.673755013755014,8,4,2
21,1.6642079053843761,8,5,1
22,1.658808845350807,9,5,2
23,1.6488697100461804,9,4,1
24,1.6439867840100078,6,6,2
25,1.608169429934136,9,5,1
26,1.5966269222083174,7,5,2
27,1.5927242042759284,9,4,1
28,1.5881190652995927,9,4,2
29,1.5821317421317422,9,4,1
30,1.5448078597189405,8,4,1
31,1.464631769944863,8,5,2
32,1.460319016495487,9,4,2
33,1.32827716945364,10,3,2
34,1.3121700005420938,5,6,4
35,1.2747803617571059,9,4,1
36,1.2579124579124579,7,5,2
37,1.2514348554671135,9,4,2
38,1.249094180673128,7,5,2
39,1.2246250451501763,8,5,2
40,1.213762428987288,6,7,2
41,1.1404017951266527,8,5,2
42,1.1313270042852621,5,10,2
43,1.1251529459905085,6,7,2
44,1.1151017564810668,6,9,2
45,1.032291303843028,7,9,1
46,1.0317460317460316,4,13,3
47,1.0279945145883578,3,19,2
48,0.9935483870967742,5,14,2
49,0.9917995792694587,6,11,1
