0: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
1: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
2: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
3: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
4: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
5: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
6: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
7: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
8: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
9: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
10: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
11: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
12: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
13: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
14: [[27, 7, 33, 1, 35, 14, 2, 3, 11, 4], [13, 40, 6, 8, 25, 5, 17, 21], [10, 9, 22, 23, 12, 15, 24, 18, 28, 16, 29, 30], [20, 19, 26, 31, 32, 36, 42, 37, 46, 47], [38, 34, 39, 41, 43, 44, 45, 50, 51, 52], [53, 48, 57, 49, 54, 55, 58, 56, 59, 60]]
