0: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
1: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
2: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
3: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
4: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
5: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
6: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
7: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
8: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
9: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
10: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
11: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
12: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
13: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
14: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
15: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
16: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
17: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
18: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
19: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
20: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
21: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
22: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
23: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
24: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
25: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
26: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
27: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
28: [[19, 22, 2, 1, 37, 35, 4, 5, 13, 15, 6, 8, 11], [7, 3, 9, 12, 10, 14, 24, 29, 17, 18, 16, 20], [23, 21, 25, 27, 26, 31, 28, 30, 32, 33, 34, 36]]
