0: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 18, 20, 16, 23, 19, 22, 25, 29, 28, 14], [27, 26, 21]]
1: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
2: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
3: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
4: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
5: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
6: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
7: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
8: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
9: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
10: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
11: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
12: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
13: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
14: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
15: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
16: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
17: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
18: [[24, 17, 7, 2, 3, 1, 9, 6, 4, 15, 8, 12, 11], [5, 13, 10, 14, 18, 20, 16, 23, 19, 22, 25, 29, 28], [27, 26, 21]]
