0: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 9, 8, 31, 13, 16, 18, 15, 17, 10, 21, 6], [19, 26, 12, 23, 20, 25, 22, 28, 24, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
1: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 9, 10, 12, 13, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
2: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 12, 9, 10, 13, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
3: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 12, 9, 10, 15, 13, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
4: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 13, 9, 10, 12, 15, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
5: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 9, 10, 12, 13, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
6: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 13, 12, 8, 9, 15, 17, 16, 10, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
7: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 8, 10, 12, 24, 13, 16, 17, 21, 15], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
8: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 12, 8, 24, 10, 15, 17, 13, 21, 16], [19, 18, 20, 23, 22, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
9: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 8, 12, 9, 13, 15, 24, 17, 16, 10, 21, 6], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
10: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 12, 10, 8, 15, 13, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
11: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 9, 10, 15, 12, 13, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
12: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 10, 8, 13, 12, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
13: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 9, 10, 12, 13, 15, 24, 17, 16, 21], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
14: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 13, 9, 10, 12, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
15: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 9, 13, 8, 15, 12, 24, 17, 16, 10, 21, 6], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
16: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 12, 10, 8, 13, 15, 24, 16, 21, 17], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
17: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 12, 10, 9, 15, 13, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
18: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 12, 9, 10, 13, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
19: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 12, 8, 6, 9, 10, 15, 13, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
20: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 8, 12, 9, 10, 13, 15, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
21: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 13, 8, 10, 12, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
22: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 8, 10, 12, 13, 15, 16, 17, 21, 24], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
23: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 8, 12, 10, 13, 15, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
24: [[35, 5, 7, 2, 11, 27, 1, 14], [3, 4, 29, 30, 6, 9, 8, 10, 12, 13, 15, 24, 17, 21, 16], [19, 22, 18, 23, 20, 25, 26, 28, 31, 40, 37, 38, 32], [33, 34, 46, 36, 45, 39, 43, 42, 41, 44, 47, 51], [48, 49, 52, 55, 50, 53, 54, 58, 57, 56, 59, 60]]
