0: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
1: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
2: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
3: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
4: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
5: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
6: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
7: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
8: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
9: [[24, 4, 7, 29, 22, 18, 1, 6, 10, 3, 2, 37, 9], [5, 13, 8, 14, 11, 15, 12, 20, 17, 16, 35, 19], [21, 25, 23, 26, 31, 27, 28, 30, 32, 33, 36, 34]]
