0: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
1: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
2: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
3: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
4: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
5: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
6: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
7: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
8: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
9: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
10: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
11: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
12: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
13: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
14: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
15: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
16: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
17: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
18: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
19: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
20: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
21: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
22: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
23: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
24: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
25: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
26: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
27: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
28: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
29: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
30: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
31: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
32: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
33: [[41, 15, 1, 14, 20, 3, 4, 36], [6, 2, 5, 7, 8, 11, 9, 10, 26], [13, 12, 24, 22, 19, 50, 16, 18, 23], [17, 29, 21, 25, 59, 27, 30, 28, 31], [39, 51, 34, 33, 40, 53, 44, 35, 45], [37, 46, 32, 38, 42, 55, 54, 52, 49], [43, 60, 47, 48, 56, 57, 61, 63], [58, 62, 68, 70, 64, 65, 75, 67, 66], [69, 71, 72, 76, 73, 78, 74, 77, 79], [83, 84, 85, 81, 80, 87, 86, 82, 88]]
