No_gen, Best, MQ, No_clus, max_clus, min_clus
0,0.922047851299386,0.9492374727668846,3,5,4
1,0.922047851299386,0.9492374727668846,3,5,4
2,1.2101450756602241,1.2630616509926855,3,5,3
3,1.2101450756602241,1.2630616509926855,3,5,3
4,1.2122831724276173,1.2683982683982684,3,6,3
5,1.3152799879711414,1.3795093795093796,3,6,3
6,1.3152799879711414,1.3795093795093796,3,6,3
7,1.3152799879711414,1.3795093795093796,3,6,3
8,1.3152799879711414,1.3795093795093796,3,6,3
9,1.3152799879711414,1.3795093795093796,3,6,3
10,1.3152799879711414,1.3795093795093796,3,6,3
11,1.3152799879711414,1.3795093795093796,3,6,3
12,1.3152799879711414,1.3795093795093796,3,6,3
13,1.3152799879711414,1.3795093795093796,3,6,3
14,1.3152799879711414,1.3795093795093796,3,6,3
15,1.3152799879711414,1.3795093795093796,3,6,3
16,1.3152799879711414,1.3795093795093796,3,6,3
17,1.3152799879711414,1.3795093795093796,3,6,3
18,1.3152799879711414,1.3795093795093796,3,6,3
19,1.3152799879711414,1.3795093795093796,3,6,3
20,1.3152799879711414,1.3795093795093796,3,6,3
21,1.3152799879711414,1.3795093795093796,3,6,3
22,1.3152799879711414,1.3795093795093796,3,6,3
23,1.3152799879711414,1.3795093795093796,3,6,3
24,1.3152799879711414,1.3795093795093796,4,6,2
25,1.3152799879711414,1.3795093795093796,4,6,2
26,1.3152799879711414,1.3795093795093796,4,6,2
27,1.3152799879711414,1.3795093795093796,4,6,2
28,1.3152799879711414,1.3795093795093796,4,6,2
29,1.3152799879711414,1.3795093795093796,4,6,2
30,1.3152799879711414,1.3795093795093796,4,6,2
31,1.3152799879711414,1.3795093795093796,4,6,2
32,1.3152799879711414,1.3795093795093796,3,6,3
33,1.3152799879711414,1.3795093795093796,3,6,3
34,1.3152799879711414,1.3795093795093796,4,6,2
35,1.3152799879711414,1.3795093795093796,4,6,2
36,1.3152799879711414,1.3795093795093796,4,6,2
37,1.3152799879711414,1.3795093795093796,3,6,3
38,1.3152799879711414,1.3795093795093796,4,6,2
39,1.3152799879711414,1.3795093795093796,4,6,2
40,1.3152799879711414,1.3795093795093796,3,6,3
41,1.3152799879711414,1.3795093795093796,3,6,3
42,1.3152799879711414,1.3795093795093796,3,6,3
43,1.3152799879711414,1.3795093795093796,3,6,3
44,1.3152799879711414,1.3795093795093796,4,6,2
45,1.3152799879711414,1.3795093795093796,4,6,2
46,1.3152799879711414,1.3795093795093796,3,6,3
47,1.3152799879711414,1.3795093795093796,4,6,2
48,1.3152799879711414,1.3795093795093796,4,6,2
49,1.3152799879711414,1.3795093795093796,4,6,2
50,1.3152799879711414,1.3795093795093796,4,6,2
51,1.3152799879711414,1.3795093795093796,4,6,2
