0: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
1: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
2: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
3: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
4: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
5: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
6: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
7: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
8: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
9: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
10: [[22, 19, 1, 37, 5, 2, 35, 4, 12, 20, 6, 7], [15, 8, 11, 3, 9, 10, 14, 13, 24, 16, 18, 29, 17], [23, 21, 25, 28, 27, 30, 26, 31, 32, 34, 36, 33]]
