0: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
1: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
2: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
3: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
4: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
5: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
6: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
7: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
8: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
9: [[11, 35, 22, 6, 5, 19, 1, 13, 37, 2, 15, 4], [3, 7, 8, 9, 12, 10, 16, 14, 29, 17, 18, 20], [21, 24, 23, 27, 25, 30, 26, 28, 31, 32, 33, 34, 36]]
