0: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
1: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
2: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
3: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
4: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
5: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
6: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
7: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
8: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
9: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
10: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
11: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
12: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
13: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
14: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
15: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
16: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
17: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
18: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
19: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
20: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
21: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
22: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
23: [[9, 36, 3, 18, 1, 24, 22, 2, 4, 7, 29, 6, 8], [11, 5, 12, 10, 26, 28, 15, 14, 21, 17, 19, 25], [13, 16, 20, 30, 31, 23, 27, 34, 32, 33, 35, 37]]
