0: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
1: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
2: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
3: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
4: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
5: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
6: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
7: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
8: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
9: [[23, 24, 11, 26, 22, 28, 40, 31, 43, 12, 58, 8], [36, 13, 17, 5, 3, 25, 1, 34, 38, 42, 21, 6], [27, 7, 59, 19, 33, 35, 32, 20, 14, 51, 2, 46], [9, 4, 44, 29, 16, 37, 15, 18, 30, 39, 45, 10], [41, 47, 60, 48, 53, 49, 50, 52, 55, 57, 54, 56]]
