0: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 30, 29, 13, 15, 16, 17, 10, 21, 6], [23, 22, 31, 26, 19, 20, 28, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
1: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [23, 20, 22, 19, 26, 30, 28, 25, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
2: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [19, 20, 31, 23, 25, 30, 22, 26, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
3: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 31, 22, 26, 25, 30, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
4: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 22, 30, 31, 28, 23, 25, 26, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
5: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 10, 15, 16, 17], [23, 20, 19, 31, 30, 22, 25, 28, 26, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
6: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 13, 21, 15, 10, 16, 17], [19, 20, 31, 22, 23, 25, 26, 28, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
7: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 23, 22, 25, 26, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
8: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 13, 15, 17, 21], [19, 20, 22, 31, 25, 28, 26, 30, 23, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
9: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 29, 13, 15, 17, 16, 10, 21, 6], [19, 20, 23, 22, 25, 28, 26, 31, 30, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
10: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 15, 13, 16, 17], [19, 20, 31, 23, 22, 30, 25, 26, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
11: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 29, 13, 15, 16, 17, 10, 21, 6], [19, 20, 31, 22, 26, 25, 28, 30, 23, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
12: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [19, 20, 23, 30, 31, 26, 25, 28, 22, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
13: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 13, 29, 10, 17, 6, 15, 21, 16], [19, 20, 22, 30, 26, 25, 31, 28, 23, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
14: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 17, 16], [19, 20, 31, 23, 22, 30, 26, 25, 28, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
15: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 17, 15, 13, 21, 16], [19, 20, 22, 23, 26, 25, 30, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
16: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 16, 15, 13, 21, 17], [19, 20, 30, 22, 23, 26, 25, 28, 31, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
17: [[7, 2, 40, 35, 3, 12, 4, 11, 1, 27, 24, 14], [5, 8, 9, 18, 6, 29, 10, 21, 13, 15, 16, 17], [23, 20, 19, 30, 22, 31, 28, 26, 25, 43, 33, 32], [38, 37, 34, 36, 45, 39, 41, 42, 46, 44, 47, 51], [50, 53, 48, 49, 52, 55, 58, 54, 57, 56, 59, 60]]
