0: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 9, 13, 17, 15, 16, 10, 21, 6], [22, 12, 19, 23, 20, 26, 28, 24, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
1: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 9, 13, 17, 15, 16, 10, 21, 6], [22, 12, 19, 23, 20, 26, 28, 24, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
2: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 9, 13, 17, 15, 16, 10, 21, 6], [22, 12, 19, 23, 20, 26, 28, 24, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
3: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 9, 13, 17, 15, 16, 10, 21, 6], [22, 12, 19, 23, 20, 26, 28, 24, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
4: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 9, 13, 17, 15, 16, 10, 21, 6], [22, 12, 19, 23, 20, 26, 28, 24, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
5: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 6, 13, 9, 21, 10, 15, 16, 17], [22, 19, 12, 20, 28, 23, 24, 26, 31, 32, 40, 46], [33, 36, 34, 37, 51, 42, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
6: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 25, 30, 6, 13, 9, 17, 10, 15, 16, 21], [23, 20, 12, 19, 28, 22, 24, 26, 31, 32, 40, 46], [33, 36, 34, 37, 51, 42, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
7: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 24, 30, 10, 13, 9, 17, 6, 15, 16, 21], [23, 20, 12, 19, 22, 28, 26, 25, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
8: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 24, 30, 10, 13, 9, 17, 6, 15, 16, 21], [23, 19, 12, 20, 22, 28, 26, 25, 31, 32, 40, 42], [33, 36, 34, 37, 51, 46, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
9: [[35, 27, 7, 1, 2, 11, 3, 14, 43], [4, 8, 5, 29, 18, 24, 31, 6, 13, 9, 21, 15, 10, 16, 17], [22, 19, 20, 23, 25, 12, 28, 26, 30, 32, 40, 46], [33, 36, 34, 37, 51, 42, 38, 39, 41, 45, 44, 47], [49, 48, 50, 53, 52, 54, 55, 58, 59, 57, 60, 56]]
