0: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
1: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
2: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
3: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
4: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
5: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
6: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
7: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
8: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
9: [[36, 11, 43, 29, 4, 13, 2, 1], [5, 3, 9, 6, 7, 8, 10, 20], [22, 28, 15, 12, 25, 18, 14, 16], [19, 17, 21, 31, 26, 27, 23, 24], [30, 32, 39, 34, 53, 35, 33, 44], [41, 38, 37, 42, 50, 60, 49, 54], [61, 56, 47, 45, 46, 63, 48, 55], [51, 40, 52, 59, 57, 62, 58, 65], [64, 67, 66, 68, 77, 70, 73, 69], [71, 75, 76, 72, 78, 74, 87, 84], [79, 81, 82, 83, 80, 85, 86, 88]]
