0: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11, 9, 14], [5, 18, 8, 29, 13, 15, 16, 28, 23, 22, 10, 21, 6], [17, 20, 27, 19, 25, 30, 26, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
1: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11, 9, 14], [5, 18, 8, 29, 13, 15, 16, 28, 23, 22, 10, 21, 6], [17, 20, 27, 19, 25, 30, 26, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
2: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 16, 17], [23, 19, 27, 20, 22, 30, 26, 31, 28, 25, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
3: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 16, 17], [23, 19, 30, 20, 22, 26, 27, 31, 28, 25, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
4: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 16, 17], [23, 19, 22, 20, 26, 30, 27, 31, 28, 25, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
5: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 17, 16], [20, 23, 19, 22, 26, 30, 25, 28, 27, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
6: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 6, 10, 29, 21, 13, 15, 16, 17], [22, 23, 19, 20, 26, 30, 25, 28, 27, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
7: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 16, 17], [22, 23, 19, 20, 26, 30, 25, 28, 27, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
8: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 17, 16], [22, 23, 19, 20, 26, 27, 25, 28, 30, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
9: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 6, 10, 29, 21, 13, 15, 17, 16], [22, 23, 19, 20, 27, 26, 25, 30, 28, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
10: [[35, 24, 40, 7, 1, 3, 12, 4, 2, 11], [9, 14, 5, 18, 8, 10, 6, 29, 21, 13, 15, 16, 17], [22, 23, 19, 20, 27, 26, 25, 30, 28, 31, 32, 43], [37, 36, 50, 33, 39, 34, 46, 38, 41, 42, 44, 45, 51], [47, 49, 56, 52, 48, 55, 53, 54, 57, 58, 59, 60]]
