0: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2], [14, 12, 4, 25, 28, 13, 11, 30, 15, 16, 18], [20, 21, 24, 29, 31, 23, 59, 26, 32, 60, 19], [8, 34, 37, 58, 40, 43, 41, 35, 44, 39, 33], [36, 38, 47, 42, 53, 46, 48, 51, 52, 49, 61], [50, 62, 57, 56, 55, 45, 54, 63, 64, 65, 69], [27, 66, 72, 71, 68, 67, 73, 75, 74, 76, 77], [78, 79, 84, 82, 80, 81, 83, 87, 85, 86, 88]]
1: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 42, 33, 35, 32, 44, 37, 38, 36, 39, 41, 34, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
2: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
3: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
4: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
5: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
6: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
7: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
8: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
9: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
10: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
11: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
12: [[70, 9, 17, 7, 5, 3, 22, 1, 6, 10, 2, 4, 12, 11, 24, 28, 15, 13, 30, 14, 16, 18, 20, 21, 23, 29, 25, 31, 59], [27, 8, 60, 19, 26, 34, 33, 35, 32, 44, 37, 38, 36, 39, 41, 42, 40, 47, 43, 61, 45, 53, 51, 48, 49, 54, 50, 52, 57, 56], [55, 46, 62, 58, 63, 65, 84, 67, 66, 72, 68, 64, 69, 79, 71, 73, 74, 75, 76, 77, 78, 82, 81, 80, 87, 83, 85, 86, 88]]
