0: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
1: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
2: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
3: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
4: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
5: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
6: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
7: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
8: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
9: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
10: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
11: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
12: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
13: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
14: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
15: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
16: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
17: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
18: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
19: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
20: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
21: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
22: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
23: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
24: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
25: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
26: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
27: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
28: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
29: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
30: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
31: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
32: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
33: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
34: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
35: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
36: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
37: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
38: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
39: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
40: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
41: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
42: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
43: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
44: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
45: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
46: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
47: [[9, 3, 10, 1, 20, 17, 7, 2, 4], [5, 6, 12, 8, 15, 11, 13, 14, 19], [16, 18, 29, 21, 22, 26, 25, 28, 24], [23, 31, 27, 30, 32, 37, 34, 33, 35, 36]]
