0: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
1: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
2: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
3: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
4: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
5: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
6: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
7: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
8: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
9: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
10: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
11: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
12: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
13: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
14: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
15: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
16: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
17: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
18: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
19: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
20: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
21: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
22: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
23: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
24: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
25: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
26: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
27: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
28: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
29: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
30: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
31: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
32: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
33: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
34: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
35: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
36: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
37: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
38: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
39: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14, 8, 9], [12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
40: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14, 8], [9, 12, 15, 18, 17, 16, 19, 22, 20], [21, 23, 24]]
41: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
42: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
43: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
44: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
45: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6], [14, 8, 9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
46: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14, 8], [9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
47: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14, 8], [9, 12, 15, 18, 17, 16, 19, 22, 20, 21], [23, 24]]
48: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6, 14], [8, 9, 12, 15, 18, 17, 16, 19, 22], [20, 21, 23, 24]]
49: [[11, 4, 3, 1, 2, 7, 13, 5, 10, 6], [14, 8, 9, 12, 15, 18, 17, 16, 19, 22], [20, 21, 23, 24]]
