0: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 16, 18, 29, 21, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
1: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 24, 18, 21, 29, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
2: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 21, 18, 29, 25, 24], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
3: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 25, 18, 16, 21, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
4: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 18, 16, 10, 29, 21, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
5: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 16, 18, 25, 21, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
6: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 24, 18, 25, 21, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
7: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 24, 18, 29, 21, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
8: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 24, 18, 25, 21, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
9: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 24, 18, 29, 21, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
10: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 24, 16, 29, 25, 18, 10, 21, 6], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
11: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 25, 29, 24, 18, 16, 21, 10], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
12: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 16, 18, 25, 21, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
13: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 16, 18, 25, 21, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
14: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 24, 18, 29, 21, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
15: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 25, 18, 29, 21, 16], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
16: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 25, 18, 21, 29, 24], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
17: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 21, 16, 25, 18, 29], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
18: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 16, 10, 25, 18, 29, 21, 24], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
19: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 25, 18, 29, 21, 16], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
20: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 21, 18, 16, 29, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
21: [[2, 7, 3, 1, 35, 27, 30, 4], [8, 13, 40, 5, 14, 9, 12, 15, 17, 6, 24, 10, 16, 18, 21, 29, 25], [22, 11, 23, 28, 31], [20, 19, 26, 37, 32, 33, 36, 34, 47, 42], [38, 39, 44, 41, 43, 46, 51, 45, 56, 50], [49, 55, 48, 52, 54, 53, 57, 58, 59, 60]]
