0: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 6, 10, 15, 17, 21, 16, 22, 23, 28, 27, 26, 25, 31], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
1: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 22, 6, 10, 15, 21, 31, 16, 23, 25, 17, 26, 27, 28], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
2: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 22, 6, 21, 17, 27, 16, 10, 15, 25, 23, 26, 31, 28], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
3: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 22, 6, 15, 17, 26, 16, 27, 10, 23, 21, 31, 25, 28], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
4: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 6, 17, 10, 25, 16, 21, 23, 15, 26, 31, 22, 27, 28], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
5: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 22, 15, 17, 16, 23, 26, 27, 25, 31, 28, 10, 21, 6], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
6: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 6, 10, 23, 16, 22, 15, 17, 21, 25, 26, 27, 28, 31], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
7: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 6, 26, 10, 17, 23, 16, 21, 22, 15, 27, 25, 28, 31], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
8: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 22, 6, 10, 25, 21, 15, 16, 23, 28, 17, 26, 27, 31], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
9: [[20, 35, 32, 19, 2, 7, 3, 4], [8, 5, 1, 14, 13, 9, 11, 18, 30, 15, 16, 23, 17, 22, 21, 27, 10, 25, 28, 6, 26, 31], [12, 24, 29, 40, 34, 38, 33, 36, 45, 37, 39, 41, 44, 42, 43], [60, 47, 54, 46, 48, 49, 52, 51, 50, 55, 53, 57, 58, 56, 59]]
