0: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 9, 13, 31, 29, 15, 25, 16, 21, 17], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
1: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 13, 9, 25, 29, 15, 16, 17, 21, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
2: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 15, 25, 9, 13, 17, 21, 16, 29, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
3: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 13, 29, 9, 15, 25, 17, 21, 16, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
4: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 13, 25, 10, 15, 17, 16, 21, 31, 29], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
5: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 10, 17, 15, 13, 25, 16, 21, 29, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
6: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 15, 6, 10, 9, 16, 21, 17, 13, 25, 31, 29], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
7: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 31, 17, 10, 13, 15, 29, 16, 21, 25], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
8: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 13, 10, 15, 21, 16, 17, 25, 29, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
9: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 13, 25, 6, 29, 10, 15, 21, 16, 17, 31, 9], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
10: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 13, 29, 9, 15, 16, 25, 21, 17, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
11: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 13, 15, 10, 21, 29, 17, 16, 31, 25], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
12: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 10, 13, 6, 9, 15, 29, 16, 21, 17, 25, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
13: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 10, 31, 15, 13, 16, 21, 25, 29, 17], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
14: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 21, 9, 13, 31, 15, 16, 17, 25, 29], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
15: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 15, 17, 16, 29, 10, 13, 25, 21, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
16: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 13, 25, 9, 29, 16, 15, 17, 31, 10, 21, 6], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
17: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 15, 6, 10, 9, 16, 21, 17, 13, 25, 31, 29], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
18: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 13, 9, 29, 17, 15, 21, 6, 10, 16, 31, 25], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
19: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 13, 9, 15, 29, 17, 16, 21, 31, 25], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
20: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 15, 17, 9, 13, 25, 16, 31, 29, 21], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
21: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 10, 17, 9, 13, 16, 29, 15, 31, 25, 21, 6], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
22: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 10, 13, 16, 15, 17, 31, 21, 29, 25], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
23: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 9, 6, 13, 15, 16, 21, 17, 25, 29, 10, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
24: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 10, 9, 17, 25, 15, 13, 29, 16, 21, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
25: [[7, 19, 35, 33, 27, 2, 1, 11, 5, 4, 14, 20, 3], [24, 8, 30, 6, 9, 10, 29, 25, 13, 16, 17, 21, 15, 31], [18, 22, 23, 12, 26, 28, 37, 38, 32, 45, 34, 39, 44, 40, 36, 42, 43, 47, 46], [41, 49, 50, 54, 51, 52, 48, 55, 53, 56, 59, 57, 58, 60]]
