0: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
1: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
2: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
3: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
4: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
5: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
6: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
7: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
8: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
9: [[36, 37, 4, 18, 22, 1, 3, 10, 17, 7, 6, 9, 2], [15, 25, 5, 8, 11, 28, 12, 21, 14, 19, 20, 26], [13, 24, 16, 23, 30, 27, 29, 31, 33, 32, 34, 35]]
