0: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
1: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
2: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
3: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
4: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
5: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
6: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
7: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
8: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
9: [[59, 32, 7, 48, 51, 28, 23, 55, 2, 20, 54, 41, 43, 52, 1, 49, 3, 35, 22, 8], [9, 14, 12, 15, 57, 10, 16, 4, 18, 26, 31, 24, 42, 56, 45, 19, 29, 40, 34, 37], [46, 25, 33, 38, 13, 27, 6, 53, 11, 21, 39, 17, 30, 44, 36, 47, 50, 60, 58, 5]]
