0: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
1: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
2: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
3: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
4: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
5: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
6: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
7: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
8: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
9: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
10: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
11: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
12: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
13: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
14: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
15: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
16: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
17: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
18: [[37, 27, 1, 4, 20, 11, 6, 5, 2, 8, 13, 12, 15], [7, 3, 9, 10, 14, 29, 24, 16, 19, 17, 18, 22], [21, 23, 28, 25, 30, 26, 31, 32, 35, 33, 34, 36]]
