0: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
1: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
2: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
3: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
4: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
5: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
6: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
7: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
8: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
9: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
10: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
11: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
12: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 51, 54, 36, 26, 32], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
13: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
14: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
15: [[27, 11, 14, 33, 35, 31, 2, 20], [56, 4, 1, 24, 5, 12, 16, 19, 3, 15, 47, 7, 10], [39, 13, 17, 34, 46, 25, 21, 6], [43, 30, 28, 22, 23, 40, 44, 38, 18], [37, 42, 45, 29, 9, 50, 8, 32, 51, 54, 36, 26], [48, 41, 59, 52, 55, 57, 53, 58, 49, 60]]
