0: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
1: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
2: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
3: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
4: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
5: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
6: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
7: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
8: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
9: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
10: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
11: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
12: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
13: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
14: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
15: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
16: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
17: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
18: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
19: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
20: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
21: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
22: [[26, 34, 33, 19, 13, 30, 11, 28, 31, 5], [1, 36, 3, 14, 37, 16, 2, 8, 29], [7, 4, 24, 22, 10, 17, 25, 9, 18], [6, 12, 15, 27, 20, 32, 21, 35, 23]]
