0: [[6, 2, 5, 21, 10, 15, 14, 3, 1, 4, 9, 7], [22, 11, 27, 12, 13, 17, 8, 18, 24, 23, 16, 20], [19, 25, 26, 31, 50, 28, 54, 29, 30, 33, 32, 35, 37], [53, 36, 39, 43, 45, 38, 42, 34, 44, 40, 46, 49], [47, 60, 61, 62, 51, 52, 55, 41, 59, 56, 48, 58, 57], [63, 64, 65, 66, 69, 78, 67, 75, 68, 70, 71, 72, 73], [74, 79, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
1: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
2: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
3: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
4: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
5: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
6: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
7: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
8: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
9: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
10: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
11: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
12: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
13: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
14: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
15: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
16: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
17: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
18: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
19: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
20: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
21: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
22: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
23: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
24: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
25: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
26: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
27: [[6, 2, 5, 23, 10, 15, 3, 1, 4, 7, 9, 12, 28, 11, 8, 13, 14, 22, 17, 16, 18, 20, 29, 21, 24, 25, 31, 30, 59], [19, 27, 60, 26, 32, 37, 34, 39, 33, 46, 36, 35, 38, 45, 42, 43, 40, 41, 44, 47, 53, 51, 48, 57, 54, 50, 52, 49, 61, 56], [55, 62, 58, 63, 64, 65, 66, 69, 78, 67, 79, 68, 70, 71, 73, 75, 72, 74, 77, 76, 86, 80, 82, 87, 81, 83, 84, 85, 88]]
