0: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 15, 21, 16, 23], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
1: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 15, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
2: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 15, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
3: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 13, 29, 23, 15, 16, 10, 21, 6], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
4: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 13, 29, 15, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
5: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 15, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
6: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 15, 13, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
7: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 15, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
8: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 21, 13, 15, 23, 16, 29], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
9: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 13, 29, 15, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
10: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 23, 21, 16, 15], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
11: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 15, 13, 21, 16, 23], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
12: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 21, 23, 13, 16, 15], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
13: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 13, 15, 29, 23, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
14: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 21, 23, 16, 15], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
15: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 13, 23, 15, 16, 21], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
16: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 13, 29, 15, 21, 16, 23], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
17: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 29, 23, 13, 16, 15, 10, 21, 6], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
18: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 21, 15, 13, 16, 23], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
19: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 29, 21, 15, 13, 16, 23], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
20: [[35, 7, 1, 33, 3, 2, 43, 4], [5, 24, 27, 8, 11, 9, 14, 28, 12, 18, 22, 40, 6, 10, 13, 29, 15, 21, 16, 23], [17, 25, 20, 19, 30, 26, 31, 32, 38, 51, 36, 46, 39, 37, 42, 45, 44], [41, 34, 47, 56, 48, 53, 49, 50, 52, 54, 55, 59, 57, 58, 60]]
