0: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
1: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
2: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
3: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
4: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
5: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
6: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
7: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
8: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
9: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
10: [[43, 23, 68, 1, 6, 2, 5, 15, 3, 4, 7, 12, 11, 13, 28, 24, 25, 29, 14, 16, 22, 17], [50, 8, 9, 10, 19, 18, 20, 21, 27, 30, 59, 26, 62, 44, 39, 31, 33, 34, 53, 58, 32, 35], [36, 37, 38, 40, 41, 42, 45, 47, 46, 49, 52, 55, 48, 51, 54, 56, 61, 57, 60, 63, 66, 64], [65, 67, 73, 71, 69, 70, 74, 76, 72, 79, 75, 77, 78, 83, 85, 82, 81, 86, 80, 84, 87, 88]]
