0: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
1: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
2: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
3: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
4: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
5: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
6: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
7: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
8: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
9: [[33, 28, 74, 86, 43, 60, 70, 6, 31, 48, 32, 30], [68, 22, 24, 15, 1, 13, 41, 62, 14, 23, 57, 12], [87, 37, 35, 36, 59, 7, 40, 8, 72, 9, 26, 69, 58], [2, 17, 21, 45, 56, 81, 3, 47, 18, 16, 11, 53, 25], [78, 10, 20, 4, 29, 46, 65, 44, 50, 34, 39, 66, 80], [19, 42, 49, 64, 51, 5, 38, 75, 54, 55, 52, 61, 67], [76, 71, 82, 63, 77, 83, 79, 27, 73, 85, 88, 84]]
