0: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
1: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
2: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
3: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
4: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
5: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
6: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
7: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
8: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
9: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
10: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
11: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
12: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
13: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
14: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
15: [[22, 9, 7, 17, 18, 1, 2, 4, 6, 29, 3, 8], [5, 14, 27, 10, 11, 28, 12, 26, 15, 19, 20, 21, 25], [13, 16, 31, 23, 24, 30, 32, 33, 35, 34, 37, 36]]
