0: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
1: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
2: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
3: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
4: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
5: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
6: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
7: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
8: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
9: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
10: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
11: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
12: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
13: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
14: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
15: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
16: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
17: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
18: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
19: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
20: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
21: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
22: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
23: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
24: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
25: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
26: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
27: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
28: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
29: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
30: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
31: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
32: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
33: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
34: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
35: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
36: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
37: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
38: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
39: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
40: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
41: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
42: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
43: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
44: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
45: [[35, 13, 1, 37, 11, 2, 22, 6, 3, 7, 4, 5], [10, 9, 12, 8, 24, 14, 15, 29, 17, 18, 16, 19, 20], [23, 21, 27, 25, 26, 30, 28, 31, 33, 32, 34, 36]]
