0: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
1: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
2: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
3: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
4: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
5: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
6: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
7: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
8: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
9: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
10: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
11: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
12: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
13: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
14: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
15: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
16: [[20, 5, 6, 13, 3, 37, 1, 2, 4, 12, 15, 11], [7, 8, 9, 10, 24, 14, 29, 17, 16, 19, 22, 18], [21, 23, 30, 27, 25, 26, 28, 31, 32, 34, 33, 35, 36]]
