0: [[30, 35, 6, 21, 3, 13, 1, 2, 5, 4, 11, 27, 25, 14, 7], [10, 12, 29, 31, 16, 8, 9, 15, 24, 17, 22, 18, 23, 28, 56], [19, 20, 40, 36, 26, 37, 39, 32, 34, 33, 42, 41, 38, 47, 43], [46, 44, 45, 55, 53, 51, 50, 52, 58, 48, 49, 54, 59, 57, 60]]
1: [[30, 35, 6, 21, 3, 13, 1, 2, 5, 4, 11, 27, 25, 14, 7], [10, 12, 29, 31, 16, 8, 9, 15, 24, 17, 22, 18, 23, 28, 56], [19, 20, 40, 36, 26, 37, 39, 32, 34, 33, 42, 41, 38, 47, 43], [46, 44, 45, 55, 53, 51, 50, 52, 58, 48, 49, 54, 59, 57, 60]]
2: [[30, 35, 6, 21, 3, 13, 1, 2, 5, 4, 11, 27, 25, 14, 7], [10, 12, 29, 31, 16, 8, 9, 15, 24, 17, 22, 18, 23, 28, 56], [19, 20, 40, 36, 26, 37, 39, 32, 34, 33, 42, 41, 38, 47, 43], [46, 44, 45, 55, 53, 51, 50, 52, 58, 48, 49, 54, 59, 57, 60]]
3: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
4: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
5: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
6: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
7: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
8: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
9: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
10: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
11: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
12: [[30, 35, 6, 21, 3, 13, 1, 2, 7, 8, 14, 27, 17, 5, 11], [4, 9, 10, 12, 31, 15, 18, 22, 16, 19, 23, 24, 26, 28, 29], [20, 25, 42, 36, 33, 38, 34, 32, 37, 39, 45, 40, 43, 46, 44], [41, 47, 51, 48, 53, 54, 50, 49, 52, 55, 56, 59, 57, 58, 60]]
