0: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
1: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
2: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
3: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
4: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
5: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
6: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
7: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
8: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
9: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
10: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
11: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
12: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
13: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
14: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
15: [[21, 15, 37, 11, 19, 6, 13, 2, 1, 5, 8, 12], [7, 3, 9, 4, 10, 14, 24, 22, 29, 18, 17, 16, 20], [27, 23, 25, 30, 26, 28, 31, 33, 32, 34, 35, 36]]
