0: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
1: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
2: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
3: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
4: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
5: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
6: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
7: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
8: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
9: [[13, 23, 36, 43, 11, 7, 1, 4, 70, 2, 29, 5, 12, 15, 16, 24, 31, 14, 28, 22, 17, 25], [8, 50, 9, 10, 21, 18, 19, 3, 6, 20, 59, 26, 27, 30, 40, 58, 39, 44, 33, 34, 32, 45], [37, 35, 46, 38, 57, 42, 63, 41, 47, 48, 55, 49, 53, 51, 62, 54, 52, 56, 61, 60, 64, 66], [71, 75, 65, 67, 68, 76, 69, 73, 72, 79, 74, 80, 77, 83, 78, 84, 81, 82, 85, 86, 87, 88]]
