,mq,No. Clus,Max clus,Min clus
0,1.8658646429458925,7,13,12
1,1.8658646429458925,7,13,12
2,1.8658646429458925,7,13,12
3,1.8658646429458925,7,13,12
4,1.8658646429458925,7,13,12
5,1.8658646429458925,7,13,12
6,1.8658646429458925,7,13,12
7,1.8658646429458925,7,13,12
8,1.8658646429458925,7,13,12
9,1.8658646429458925,7,13,12
10,1.8658646429458925,7,13,12
11,1.8658646429458925,7,13,12
12,1.8658646429458925,7,13,12
13,1.8658646429458925,7,13,12
14,1.8658646429458925,7,13,12
15,1.8658646429458925,7,13,12
16,1.8658646429458925,7,13,12
17,1.8658646429458925,7,13,12
18,1.8658646429458925,7,13,12
19,1.8658646429458925,7,13,12
20,1.8658646429458925,7,13,12
21,1.8658646429458925,7,13,12
22,1.8658646429458925,7,13,12
23,1.8658646429458925,7,13,12
24,1.8658646429458925,7,13,12
25,1.8658646429458925,7,13,12
26,1.8658646429458925,7,13,12
27,1.8658646429458925,7,13,12
28,1.8658646429458925,7,13,12
29,1.8658646429458925,7,13,12
30,1.8658646429458925,7,13,12
31,1.8658646429458925,7,13,12
32,1.8658646429458925,7,13,12
33,1.8658646429458925,7,13,12
34,1.8658646429458925,7,13,12
35,1.8658646429458925,7,13,12
36,1.8658646429458925,7,13,12
37,1.8658646429458925,7,13,12
38,1.8658646429458925,7,13,12
39,1.8658646429458925,7,13,12
40,1.8658646429458925,7,13,12
41,1.8658646429458925,7,13,12
42,1.8658646429458925,7,13,12
43,1.8658646429458925,7,13,12
44,1.8658646429458925,7,13,12
45,1.8658646429458925,7,13,12
46,1.8658646429458925,7,13,12
47,1.8658646429458925,7,13,12
48,1.8658646429458925,7,13,12
49,1.8658646429458925,7,13,12
50,1.8658646429458925,7,13,12
51,1.8658646429458925,7,13,12
52,1.8658646429458925,7,13,12
53,1.8658646429458925,7,13,12
54,1.8658646429458925,7,13,12
55,1.8658646429458925,7,13,12
56,1.8658646429458925,7,13,12
57,1.8658646429458925,7,13,12
58,1.8658646429458925,7,13,12
59,1.8658646429458925,7,13,12
60,1.8658646429458925,7,13,12
61,1.8658646429458925,7,13,12
62,1.8658646429458925,7,13,12
63,1.8658646429458925,7,13,12
64,1.8658646429458925,7,13,12
65,1.8658646429458925,7,13,12
66,1.8658646429458925,7,13,12
67,1.8658646429458925,7,13,12
68,1.8658646429458925,7,13,12
69,1.8658646429458925,7,13,12
70,1.8658646429458925,7,13,12
71,1.8658646429458925,7,13,12
72,1.8658646429458925,7,13,12
73,1.8658646429458925,7,13,12
74,1.8658646429458925,7,13,12
75,1.8658646429458925,7,13,12
76,1.8658646429458925,7,13,12
77,1.8658646429458925,7,13,12
78,1.8658646429458925,7,13,12
79,1.8658646429458925,7,13,12
80,1.8658646429458925,7,13,12
81,1.8658646429458925,7,13,12
82,1.8658646429458925,7,13,12
83,1.8658646429458925,7,13,12
84,1.8658646429458925,7,13,12
85,1.8658646429458925,7,13,12
