No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.1410949328343907,1.2087769158382269,14,7,6
1,1.1651522768105176,1.237060687735823,20,11,2
2,1.7439163506932056,1.882171018532508,25,12,2
3,1.7439163506932056,1.882171018532508,25,12,2
4,1.7439163506932056,1.882171018532508,25,12,2
5,1.7439163506932056,1.882171018532508,25,12,2
6,1.7439163506932056,1.882171018532508,25,12,2
7,1.7439163506932056,1.882171018532508,25,12,2
8,1.7439163506932056,1.882171018532508,25,12,2
9,1.7439163506932056,1.882171018532508,25,12,2
10,1.7439163506932056,1.882171018532508,25,12,2
11,1.7439163506932056,1.882171018532508,25,12,2
12,1.7439163506932056,1.882171018532508,25,12,2
13,1.7439163506932056,1.882171018532508,25,12,2
14,1.7439163506932056,1.882171018532508,25,12,2
15,1.7439163506932056,1.882171018532508,25,12,2
16,1.7439163506932056,1.882171018532508,25,12,2
17,1.7439163506932056,1.882171018532508,25,12,2
18,1.7439163506932056,1.882171018532508,25,12,2
19,1.7439163506932056,1.882171018532508,25,12,2
20,1.7439163506932056,1.882171018532508,25,12,2
21,1.7439163506932056,1.882171018532508,25,12,2
22,1.7439163506932056,1.882171018532508,25,12,2
23,1.7439163506932056,1.882171018532508,25,12,2
24,1.7439163506932056,1.882171018532508,25,12,2
25,1.7439163506932056,1.882171018532508,25,12,2
26,1.7439163506932056,1.882171018532508,25,12,2
27,1.7439163506932056,1.882171018532508,25,12,2
28,1.7439163506932056,1.882171018532508,25,12,2
29,1.7439163506932056,1.882171018532508,25,12,2
30,1.7439163506932056,1.882171018532508,25,12,2
31,1.7439163506932056,1.882171018532508,25,12,2
32,1.7439163506932056,1.882171018532508,25,12,2
33,1.7439163506932056,1.882171018532508,25,12,2
34,1.7439163506932056,1.882171018532508,25,12,2
35,1.7439163506932056,1.882171018532508,25,12,2
36,1.7439163506932056,1.882171018532508,25,12,2
37,1.7439163506932056,1.882171018532508,25,12,2
38,1.7439163506932056,1.882171018532508,25,12,2
39,1.7439163506932056,1.882171018532508,25,12,2
40,1.7439163506932056,1.882171018532508,25,12,2
41,1.7439163506932056,1.882171018532508,25,12,2
42,1.7439163506932056,1.882171018532508,25,12,2
43,1.7439163506932056,1.882171018532508,25,12,2
44,1.7439163506932056,1.882171018532508,25,12,2
45,1.7439163506932056,1.882171018532508,25,12,2
46,1.7439163506932056,1.882171018532508,25,12,2
47,1.7439163506932056,1.882171018532508,25,12,2
48,1.7439163506932056,1.882171018532508,25,12,2
49,1.7439163506932056,1.882171018532508,25,12,2
50,1.7439163506932056,1.882171018532508,25,12,2
51,1.7439163506932056,1.882171018532508,25,12,2
52,1.7439163506932056,1.882171018532508,25,12,2
53,1.7439163506932056,1.882171018532508,25,12,2
54,1.7439163506932056,1.882171018532508,25,12,2
55,1.7439163506932056,1.882171018532508,25,12,2
56,1.7439163506932056,1.882171018532508,25,12,2
57,1.7439163506932056,1.882171018532508,25,12,2
58,1.7439163506932056,1.882171018532508,25,12,2
59,1.7439163506932056,1.882171018532508,25,12,2
60,1.7439163506932056,1.882171018532508,25,12,2
61,1.7439163506932056,1.882171018532508,25,12,2
62,1.7439163506932056,1.882171018532508,25,12,2
63,1.7439163506932056,1.882171018532508,25,12,2
64,1.7439163506932056,1.882171018532508,25,12,2
65,1.7439163506932056,1.882171018532508,25,12,2
66,1.7439163506932056,1.882171018532508,25,12,2
67,1.7439163506932056,1.882171018532508,25,12,2
68,1.7439163506932056,1.882171018532508,25,12,2
69,1.7439163506932056,1.882171018532508,25,12,2
70,1.7439163506932056,1.882171018532508,25,12,2
71,1.7439163506932056,1.882171018532508,25,12,2
72,1.7439163506932056,1.882171018532508,25,12,2
73,1.7439163506932056,1.882171018532508,25,12,2
74,1.7439163506932056,1.882171018532508,25,12,2
75,1.7439163506932056,1.882171018532508,25,12,2
76,1.7439163506932056,1.882171018532508,25,12,2
77,1.7439163506932056,1.882171018532508,25,12,2
78,1.7439163506932056,1.882171018532508,25,12,2
79,1.7439163506932056,1.882171018532508,25,12,2
80,1.7439163506932056,1.882171018532508,25,12,2
81,1.7439163506932056,1.882171018532508,25,12,2
82,1.7439163506932056,1.882171018532508,25,12,2
83,1.7439163506932056,1.882171018532508,25,12,2
84,1.7439163506932056,1.882171018532508,25,12,2
85,1.7439163506932056,1.882171018532508,25,12,2
86,1.8142986964484271,1.967052964847258,20,16,2
87,1.8142986964484271,1.967052964847258,20,16,2
88,1.8142986964484271,1.967052964847258,20,16,2
89,1.8142986964484271,1.967052964847258,20,16,2
90,1.8142986964484271,1.967052964847258,20,16,2
91,1.8142986964484271,1.967052964847258,20,16,2
92,1.8142986964484271,1.967052964847258,20,16,2
93,1.8142986964484271,1.967052964847258,20,16,2
94,1.8142986964484271,1.967052964847258,20,16,2
95,1.8142986964484271,1.967052964847258,20,16,2
96,1.8142986964484271,1.967052964847258,20,16,2
97,1.8142986964484271,1.967052964847258,20,16,2
98,1.8142986964484271,1.967052964847258,20,16,2
99,1.8142986964484271,1.967052964847258,20,16,2
100,1.8142986964484271,1.967052964847258,20,16,2
101,1.8142986964484271,1.967052964847258,20,16,2
102,1.8142986964484271,1.967052964847258,20,16,2
103,1.8142986964484271,1.967052964847258,20,16,2
104,1.8142986964484271,1.967052964847258,20,16,2
105,1.8142986964484271,1.967052964847258,20,16,2
106,1.8142986964484271,1.967052964847258,20,16,2
107,1.8142986964484271,1.967052964847258,20,16,2
108,1.8142986964484271,1.967052964847258,20,16,2
109,1.8142986964484271,1.967052964847258,20,16,2
110,1.8142986964484271,1.967052964847258,20,16,2
111,1.8142986964484271,1.967052964847258,20,16,2
112,1.8142986964484271,1.967052964847258,20,16,2
113,1.8142986964484271,1.967052964847258,20,16,2
114,1.8142986964484271,1.967052964847258,20,16,2
115,1.8142986964484271,1.967052964847258,20,16,2
116,1.8142986964484271,1.967052964847258,20,16,2
117,1.8142986964484271,1.967052964847258,20,16,2
118,1.8142986964484271,1.967052964847258,20,16,2
119,1.8142986964484271,1.967052964847258,20,16,2
120,1.8142986964484271,1.967052964847258,20,16,2
121,1.8142986964484271,1.967052964847258,20,16,2
122,1.8142986964484271,1.967052964847258,20,16,2
123,1.8142986964484271,1.967052964847258,20,16,2
124,1.8142986964484271,1.967052964847258,20,16,2
125,1.8142986964484271,1.967052964847258,20,16,2
126,1.8142986964484271,1.967052964847258,20,16,2
127,1.8142986964484271,1.967052964847258,20,16,2
128,1.8142986964484271,1.967052964847258,20,16,2
129,1.8142986964484271,1.967052964847258,20,16,2
130,1.8142986964484271,1.967052964847258,20,16,2
131,1.8142986964484271,1.967052964847258,20,16,2
132,1.8142986964484271,1.967052964847258,20,16,2
133,1.8142986964484271,1.967052964847258,20,16,2
134,1.8142986964484271,1.967052964847258,20,16,2
135,1.8142986964484271,1.967052964847258,20,16,2
136,1.8142986964484271,1.967052964847258,20,16,2
137,1.8142986964484271,1.967052964847258,20,16,2
138,1.8142986964484271,1.967052964847258,20,16,2
139,1.8142986964484271,1.967052964847258,20,16,2
140,1.8142986964484271,1.967052964847258,20,16,2
141,1.8142986964484271,1.967052964847258,20,16,2
142,1.8142986964484271,1.967052964847258,20,16,2
143,1.8142986964484271,1.967052964847258,20,16,2
144,1.8142986964484271,1.967052964847258,20,16,2
145,1.8142986964484271,1.967052964847258,20,16,2
146,1.8142986964484271,1.967052964847258,20,16,2
147,1.8142986964484271,1.967052964847258,20,16,2
148,1.8142986964484271,1.967052964847258,20,16,2
149,1.8142986964484271,1.967052964847258,20,16,2
150,1.8142986964484271,1.967052964847258,20,16,2
151,1.8142986964484271,1.967052964847258,20,16,2
152,1.8142986964484271,1.967052964847258,20,16,2
153,1.8142986964484271,1.967052964847258,20,16,2
154,1.8142986964484271,1.967052964847258,20,16,2
155,1.8142986964484271,1.967052964847258,20,16,2
156,1.8142986964484271,1.967052964847258,20,16,2
157,1.8142986964484271,1.967052964847258,20,16,2
158,1.8142986964484271,1.967052964847258,20,16,2
159,1.8142986964484271,1.967052964847258,20,16,2
160,1.8142986964484271,1.967052964847258,20,16,2
161,1.8142986964484271,1.967052964847258,20,16,2
162,1.8142986964484271,1.967052964847258,20,16,2
163,1.8142986964484271,1.967052964847258,20,16,2
164,1.8142986964484271,1.967052964847258,20,16,2
165,1.8142986964484271,1.967052964847258,20,16,2
166,1.8142986964484271,1.967052964847258,20,16,2
167,1.8142986964484271,1.967052964847258,20,16,2
168,1.8142986964484271,1.967052964847258,20,16,2
169,1.8142986964484271,1.967052964847258,20,16,2
