0: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
1: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
2: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
3: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
4: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
5: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
6: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
7: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
8: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
9: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
10: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
11: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
12: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
13: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
14: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
15: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
16: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
17: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
18: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
19: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
20: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
21: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
22: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
23: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
24: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
25: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
26: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
27: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
28: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
29: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
30: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
31: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
32: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
33: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
34: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
35: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
36: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
37: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
38: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
39: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
40: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
41: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
42: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
43: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
44: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
45: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
46: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
47: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
48: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
49: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
50: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
51: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
52: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
53: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
54: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
55: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
56: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
57: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
58: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
59: [[17, 3, 8, 5, 1, 6, 11, 4, 13, 14, 12, 15], [7, 2, 9, 23, 10, 18, 20, 16, 19, 28, 22, 24], [26, 29, 25, 21, 27]]
