No_gen, Best, MQ, No_clus, max_clus, min_clus
0,1.2195640852280105,1.2483516587889936,5,6,5
1,1.2195640852280105,1.2483516587889936,5,6,5
2,1.2195640852280105,1.2483516587889936,5,6,5
3,1.2195640852280105,1.2483516587889936,5,6,5
4,1.2195640852280105,1.2483516587889936,5,6,5
5,1.2195640852280105,1.2483516587889936,5,6,5
6,1.2195640852280105,1.2483516587889936,5,6,5
7,1.291419031188742,1.3264376043903603,5,9,4
8,1.291419031188742,1.3264376043903603,5,9,4
9,1.291419031188742,1.3264376043903603,5,9,4
10,1.291419031188742,1.3264376043903603,5,9,4
11,1.291419031188742,1.3264376043903603,5,9,4
12,1.291419031188742,1.3264376043903603,5,9,4
13,1.291419031188742,1.3264376043903603,5,9,4
14,1.291419031188742,1.3264376043903603,5,9,4
15,1.3377894126239145,1.3786742424242424,5,12,2
16,1.428875559561747,1.470739179181076,4,9,4
17,1.428875559561747,1.470739179181076,4,9,4
18,1.428875559561747,1.470739179181076,4,9,4
19,1.428875559561747,1.470739179181076,4,9,4
20,1.428875559561747,1.470739179181076,4,9,4
21,1.428875559561747,1.470739179181076,4,9,4
22,1.428875559561747,1.470739179181076,4,9,4
23,1.428875559561747,1.470739179181076,4,9,4
24,1.428875559561747,1.470739179181076,4,9,4
25,1.428875559561747,1.470739179181076,4,9,4
26,1.428875559561747,1.470739179181076,4,9,4
27,1.428875559561747,1.470739179181076,4,9,4
28,1.428875559561747,1.470739179181076,4,9,4
29,1.428875559561747,1.470739179181076,4,9,4
30,1.428875559561747,1.470739179181076,4,9,4
31,1.428875559561747,1.470739179181076,4,9,4
32,1.428875559561747,1.470739179181076,4,9,4
33,1.428875559561747,1.470739179181076,4,9,4
34,1.428875559561747,1.470739179181076,4,9,4
35,1.428875559561747,1.470739179181076,4,9,4
36,1.428875559561747,1.470739179181076,4,9,4
37,1.428875559561747,1.470739179181076,4,9,4
38,1.504493224952203,1.5497027620267056,5,8,2
39,1.504493224952203,1.5497027620267056,5,8,2
40,1.504493224952203,1.5497027620267056,5,8,2
41,1.504493224952203,1.5497027620267056,5,8,2
42,1.504493224952203,1.5497027620267056,5,8,2
43,1.504493224952203,1.5497027620267056,5,8,2
44,1.504493224952203,1.5497027620267056,5,8,2
45,1.533098918893225,1.580337089381207,5,9,2
46,1.533098918893225,1.580337089381207,5,9,2
47,1.533098918893225,1.580337089381207,5,9,2
48,1.533098918893225,1.580337089381207,5,9,2
49,1.533098918893225,1.580337089381207,5,9,2
50,1.533098918893225,1.580337089381207,5,9,2
51,1.533098918893225,1.580337089381207,5,9,2
52,1.545278263963365,1.5892408760829813,7,6,2
53,1.545278263963365,1.5892408760829813,7,6,2
54,1.545278263963365,1.5892408760829813,7,6,2
55,1.545278263963365,1.5892408760829813,7,6,2
56,1.6771848673795124,1.7384274640088595,5,18,1
57,1.6771848673795124,1.7384274640088595,5,18,1
58,1.6771848673795124,1.7384274640088595,5,18,1
59,1.6771848673795124,1.7384274640088595,5,18,1
60,1.6771848673795124,1.7384274640088595,5,18,1
61,1.6771848673795124,1.7384274640088595,5,18,1
62,1.6771848673795124,1.7384274640088595,5,18,1
63,1.6771848673795124,1.7384274640088595,5,18,1
64,1.6771848673795124,1.7384274640088595,5,18,1
65,1.6771848673795124,1.7384274640088595,5,18,1
66,1.6771848673795124,1.7384274640088595,5,18,1
67,1.6771848673795124,1.7384274640088595,5,18,1
68,1.6771848673795124,1.7384274640088595,5,18,1
69,1.6771848673795124,1.7384274640088595,5,18,1
70,1.6771848673795124,1.7384274640088595,5,18,1
71,1.6771848673795124,1.7384274640088595,5,18,1
72,1.6771848673795124,1.7384274640088595,5,18,1
73,1.6771848673795124,1.7384274640088595,5,18,1
74,1.6771848673795124,1.7384274640088595,5,18,1
75,1.6771848673795124,1.7384274640088595,5,18,1
76,1.6771848673795124,1.7384274640088595,5,18,1
77,1.6771848673795124,1.7384274640088595,5,18,1
78,1.6771848673795124,1.7384274640088595,5,18,1
79,1.6771848673795124,1.7384274640088595,5,18,1
80,1.6771848673795124,1.7384274640088595,5,18,1
81,1.6771848673795124,1.7384274640088595,5,18,1
82,1.6771848673795124,1.7384274640088595,5,18,1
83,1.6771848673795124,1.7384274640088595,5,18,1
84,1.6838843160982868,1.745423348782522,5,18,1
85,1.6838843160982868,1.745423348782522,5,18,1
86,1.6838843160982868,1.745423348782522,5,18,1
87,1.6838843160982868,1.745423348782522,5,18,1
88,1.6838843160982868,1.745423348782522,5,18,1
89,1.6838843160982868,1.745423348782522,5,18,1
90,1.6838843160982868,1.745423348782522,5,18,1
91,1.6838843160982868,1.745423348782522,5,18,1
92,1.7235469523820361,1.7845522898154478,6,16,1
93,1.7235469523820361,1.7845522898154478,6,16,1
94,1.7235469523820361,1.7845522898154478,6,16,1
95,1.7235469523820361,1.7845522898154478,6,16,1
96,1.7235469523820361,1.7845522898154478,6,16,1
97,1.7235469523820361,1.7845522898154478,6,16,1
98,1.7235469523820361,1.7845522898154478,6,16,1
99,1.7235469523820361,1.7845522898154478,6,16,1
100,1.7235469523820361,1.7845522898154478,6,16,1
101,1.7235469523820361,1.7845522898154478,6,16,1
102,1.7235469523820361,1.7845522898154478,6,16,1
103,1.7235469523820361,1.7845522898154478,6,16,1
104,1.7414116331414122,1.803207443897099,6,16,1
105,1.7414116331414122,1.803207443897099,6,16,1
106,1.7414116331414122,1.803207443897099,6,16,1
107,1.7414116331414122,1.803207443897099,6,16,1
108,1.7414116331414122,1.803207443897099,6,16,1
109,1.7414116331414122,1.803207443897099,6,16,1
110,1.7414116331414122,1.803207443897099,6,16,1
111,1.7414116331414122,1.803207443897099,6,16,1
112,1.7414116331414122,1.803207443897099,6,16,1
113,1.7414116331414122,1.803207443897099,6,16,1
114,1.7414116331414122,1.803207443897099,6,16,1
115,1.7414116331414122,1.803207443897099,6,16,1
116,1.7414116331414122,1.803207443897099,6,16,1
117,1.7414116331414122,1.803207443897099,6,16,1
118,1.7414116331414122,1.803207443897099,6,16,1
119,1.7414116331414122,1.803207443897099,6,16,1
120,1.7414116331414122,1.803207443897099,6,16,1
121,1.7414116331414122,1.803207443897099,6,16,1
122,1.7414116331414122,1.803207443897099,6,16,1
123,1.7414116331414122,1.803207443897099,6,16,1
124,1.7414116331414122,1.803207443897099,6,16,1
125,1.7414116331414122,1.803207443897099,6,16,1
126,1.7414116331414122,1.803207443897099,6,16,1
127,1.7414116331414122,1.803207443897099,6,16,1
128,1.7414116331414122,1.803207443897099,6,16,1
129,1.7414116331414122,1.803207443897099,6,16,1
130,1.7414116331414122,1.803207443897099,6,16,1
131,1.7414116331414122,1.803207443897099,6,16,1
132,1.7414116331414122,1.803207443897099,6,16,1
133,1.7414116331414122,1.803207443897099,6,16,1
134,1.7414116331414122,1.803207443897099,6,16,1
135,1.7472175434925203,1.8046928916494134,8,12,1
136,1.7472175434925203,1.8046928916494134,8,12,1
137,1.774966250889352,1.8329065254926022,8,12,2
138,1.774966250889352,1.8329065254926022,8,12,2
139,1.774966250889352,1.8329065254926022,8,12,2
140,1.774966250889352,1.8329065254926022,8,12,2
141,1.774966250889352,1.8329065254926022,8,12,2
142,1.774966250889352,1.8329065254926022,8,12,2
143,1.774966250889352,1.8329065254926022,8,12,2
144,1.774966250889352,1.8329065254926022,8,12,2
145,1.774966250889352,1.8329065254926022,8,12,2
146,1.774966250889352,1.8329065254926022,8,12,2
147,1.774966250889352,1.8329065254926022,8,12,2
148,1.774966250889352,1.8329065254926022,8,12,2
149,1.774966250889352,1.8329065254926022,8,12,2
150,1.774966250889352,1.8329065254926022,8,12,2
151,1.774966250889352,1.8329065254926022,8,12,2
152,1.774966250889352,1.8329065254926022,8,12,2
153,1.8992240142805104,1.9626624250312408,8,12,2
154,1.8992240142805104,1.9626624250312408,8,12,2
155,1.8992240142805104,1.9626624250312408,8,12,2
156,1.8992240142805104,1.9626624250312408,8,12,2
157,1.8992240142805104,1.9626624250312408,8,12,2
158,1.8992240142805104,1.9626624250312408,8,12,2
159,1.8992240142805104,1.9626624250312408,8,12,2
160,1.8992240142805104,1.9626624250312408,8,12,2
161,1.8992240142805104,1.9626624250312408,8,12,2
162,1.8992240142805104,1.9626624250312408,8,12,2
163,1.8992240142805104,1.9626624250312408,8,12,2
164,1.8992240142805104,1.9626624250312408,8,12,2
165,1.8992240142805104,1.9626624250312408,8,12,2
166,1.8992240142805104,1.9626624250312408,8,12,2
167,1.8992240142805104,1.9626624250312408,8,12,2
168,1.8992240142805104,1.9626624250312408,8,12,2
169,1.8992240142805104,1.9626624250312408,8,12,2
170,1.8992240142805104,1.9626624250312408,8,12,2
171,1.8992240142805104,1.9626624250312408,8,12,2
172,1.8992240142805104,1.9626624250312408,8,12,2
173,1.8992240142805104,1.9626624250312408,8,12,2
174,1.8992240142805104,1.9626624250312408,8,12,2
175,1.8992240142805104,1.9626624250312408,8,12,2
176,1.8992240142805104,1.9626624250312408,8,12,2
177,1.8992240142805104,1.9626624250312408,8,12,2
178,1.8992240142805104,1.9626624250312408,8,12,2
179,1.8992240142805104,1.9626624250312408,8,12,2
180,1.8992240142805104,1.9626624250312408,8,12,2
181,1.8992240142805104,1.9626624250312408,8,12,2
182,1.8992240142805104,1.9626624250312408,8,12,2
183,1.8992240142805104,1.9626624250312408,8,12,2
184,1.8992240142805104,1.9626624250312408,8,12,2
185,1.8992240142805104,1.9626624250312408,8,12,2
186,1.8992240142805104,1.9626624250312408,8,12,2
187,1.8992240142805104,1.9626624250312408,8,12,2
188,1.8992240142805104,1.9626624250312408,8,12,2
189,1.8992240142805104,1.9626624250312408,8,12,2
190,1.8992240142805104,1.9626624250312408,8,12,2
191,1.8992240142805104,1.9626624250312408,8,12,2
192,1.8992240142805104,1.9626624250312408,8,12,2
193,1.8992240142805104,1.9626624250312408,8,12,2
194,1.8992240142805104,1.9626624250312408,8,12,2
195,1.8992240142805104,1.9626624250312408,8,12,2
196,1.8992240142805104,1.9626624250312408,8,12,2
197,1.8992240142805104,1.9626624250312408,8,12,2
198,1.8992240142805104,1.9626624250312408,8,12,2
199,1.8992240142805104,1.9626624250312408,8,12,2
200,1.8992240142805104,1.9626624250312408,8,12,2
201,1.8992240142805104,1.9626624250312408,8,12,2
202,1.8992240142805104,1.9626624250312408,8,12,2
203,1.8992240142805104,1.9626624250312408,8,12,2
204,1.8992240142805104,1.9626624250312408,8,12,2
205,1.8992240142805104,1.9626624250312408,8,12,2
206,1.8992240142805104,1.9626624250312408,8,12,2
207,1.8992240142805104,1.9626624250312408,8,12,2
208,1.8992240142805104,1.9626624250312408,8,12,2
209,1.90950695927973,1.9734003680125567,8,12,2
210,1.90950695927973,1.9734003680125567,8,12,2
211,1.90950695927973,1.9734003680125567,8,12,2
212,1.90950695927973,1.9734003680125567,8,12,2
213,1.90950695927973,1.9734003680125567,8,12,2
214,1.90950695927973,1.9734003680125567,8,12,2
215,1.90950695927973,1.9734003680125567,8,12,2
216,1.90950695927973,1.9734003680125567,8,12,2
217,1.90950695927973,1.9734003680125567,8,12,2
218,1.90950695927973,1.9734003680125567,8,12,2
