0: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
1: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
2: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
3: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
4: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
5: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
6: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
7: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
8: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
9: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
10: [[55, 15, 47, 16, 39, 29, 13, 3, 17, 30, 33, 53, 9, 10, 21, 6], [23, 12, 8, 38, 59, 34, 18, 40, 46, 22, 5, 28, 11, 24, 54], [27, 35, 49, 57, 2, 7, 41, 43, 56, 1, 4, 25, 14, 48], [19, 20, 26, 31, 36, 32, 58, 37, 42, 45, 44, 52, 51, 50, 60]]
