0: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
1: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
2: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
3: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
4: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
5: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
6: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
7: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
8: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
9: [[56, 30, 58, 5, 47, 17, 53, 7, 49, 1], [8, 23, 3, 34, 9, 36, 13, 39, 21, 6], [32, 31, 52, 20, 19, 33, 11, 24, 27, 25], [50, 37, 38, 59, 41, 44, 43, 40, 16, 18], [51, 4, 42, 12, 22, 15, 26, 28, 29, 10], [35, 2, 14, 45, 48, 46, 60, 57, 55, 54]]
