0: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 6, 10, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
1: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
2: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
3: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 15, 13, 19, 17, 16, 29, 21, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
4: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
5: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
6: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
7: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 13, 15, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
8: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 6, 10, 15, 13, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
9: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 15, 13, 19, 17, 16, 21, 29, 25, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
10: [[35, 2, 27, 4, 20, 1, 7, 3], [5, 8, 14, 12, 24, 11, 9, 26, 10, 6, 15, 13, 19, 17, 16, 29, 25, 21, 31, 30], [22, 18, 28, 40, 23, 44, 42, 38, 41], [32, 33, 36, 34, 39, 47, 37, 45, 43, 51, 46], [48, 49, 50, 54, 52, 55, 57, 56, 60, 53, 58, 59]]
