0: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
1: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
2: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
3: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
4: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
5: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
6: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
7: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
8: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
9: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
10: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
11: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
12: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
13: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
14: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
15: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
16: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
17: [[10, 20, 4, 29, 22, 3, 1, 7, 2, 8, 6, 18, 9], [5, 13, 15, 11, 12, 25, 14, 19, 21, 26, 28, 17], [23, 24, 16, 27, 31, 30, 34, 37, 33, 32, 35, 36]]
