0: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
1: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
2: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
3: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
4: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
5: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
6: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
7: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
8: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
9: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
10: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
11: [[7, 9, 22, 1, 18, 3, 36, 2, 17, 8, 4, 14], [10, 6, 5, 15, 20, 21, 16, 11, 37, 29, 24, 12, 19], [13, 31, 26, 27, 23, 30, 25, 28, 32, 33, 35, 34]]
