0: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 29, 15, 21, 23, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
1: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 23, 15, 21, 29, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
2: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 10, 6, 23, 29, 15, 21, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
3: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 23, 15, 29, 21, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
4: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 15, 29, 23, 28, 10, 21, 6], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
5: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 15, 29, 21, 23, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
6: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 15, 29, 23, 21, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
7: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 23, 29, 21, 15, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
8: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 23, 15, 21, 29, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
9: [[40, 51, 2, 35, 3, 7, 1, 5], [8, 24, 14, 4, 11, 13, 9, 18, 12, 22, 6, 10, 23, 29, 21, 15, 28], [17, 20, 19, 25, 27, 26, 30, 31, 46, 43, 32], [39, 33, 50, 36, 16, 37, 38, 44, 42, 58, 45, 56], [34, 52, 47, 41, 48, 49, 55, 54, 59, 57, 60, 53]]
