0: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 16, 17, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
1: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 16, 17, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
2: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
3: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 17, 16, 18, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
4: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 16, 17, 18, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
5: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
6: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
7: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 16, 25, 17, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
8: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 10, 6, 13, 15, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
9: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 27, 13, 17, 15, 18, 25, 21, 16], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
10: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 27, 13, 17, 15, 16, 18, 21, 25], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
11: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 18, 17, 15, 25, 16, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
12: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 17, 18, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
13: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 25, 15, 17, 16, 13, 18, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
14: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 17, 25, 16, 18, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
15: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 13, 10, 15, 27, 17, 21, 16, 18, 25], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
16: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 25, 27, 16, 17, 21], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
17: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 10, 6, 13, 15, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
18: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 13, 25, 10, 15, 17, 16, 18, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
19: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 27, 15, 13, 17, 16, 18, 21, 25], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
20: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 17, 18, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
21: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 17, 16, 18, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
22: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
23: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
24: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 17, 16, 18, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
25: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
26: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 10, 6, 15, 25, 18, 16, 13, 27, 21, 17], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
27: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 13, 10, 15, 17, 16, 25, 18, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
28: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
29: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 25, 16, 17, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
30: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 17, 15, 13, 10, 16, 18, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
31: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 16, 25, 17, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
32: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 16, 17, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
33: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
34: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 17, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
35: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 17, 15, 16, 18, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
36: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 13, 15, 18, 17, 16, 25, 27, 10, 21, 6], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
37: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 25, 16, 21, 17, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
38: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 15, 10, 13, 18, 17, 16, 6, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
39: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
40: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 18, 16, 17, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
41: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 10, 6, 15, 13, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
42: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
43: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 15, 13, 18, 17, 16, 25, 21, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
44: [[42, 35, 7, 3, 1, 2], [8, 12, 5, 24, 4, 14, 9, 11, 29, 19, 6, 10, 13, 15, 17, 18, 16, 21, 25, 27], [22, 23, 26, 31, 30, 28, 43, 40], [36, 37, 32, 51, 33, 38, 34, 20, 46, 45, 39, 44, 56, 47], [41, 52, 50, 49, 48, 55, 53, 54, 58, 57, 59, 60]]
