0: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 25, 29, 11, 13, 16, 10, 21, 6], [9, 30, 12, 23, 26, 24, 22, 28, 18], [31, 19, 20, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
1: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 10, 29, 11, 9, 16, 12, 21, 6], [18, 24, 30, 23, 31, 28, 22, 13, 19], [20, 26, 25, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
2: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 11, 10, 9, 13, 12, 21, 20], [18, 16, 19, 23, 30, 31, 24, 22, 28], [25, 29, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
3: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 10, 11, 9, 12, 13, 21, 20], [19, 16, 23, 22, 30, 18, 28, 31, 24], [25, 29, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
4: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 11, 10, 9, 12, 13, 21, 20], [18, 16, 23, 19, 30, 22, 24, 28, 31], [25, 29, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
5: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 11, 10, 9, 13, 12, 21, 20], [30, 18, 23, 31, 16, 28, 22, 24, 19], [25, 29, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
6: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 9, 10, 11, 13, 12, 21, 20], [18, 16, 19, 23, 22, 28, 30, 24, 31], [25, 29, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
7: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 9, 11, 13, 12, 20, 10, 21, 6], [16, 23, 19, 22, 31, 28, 24, 30, 18], [25, 29, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
8: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 11, 10, 9, 12, 13, 21, 20], [18, 16, 19, 23, 30, 31, 24, 28, 22], [29, 25, 26, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
9: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 11, 13, 10, 9, 12, 21, 20], [26, 22, 19, 16, 30, 18, 28, 23, 31], [29, 25, 24, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
10: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 9, 10, 11, 12, 13, 21, 20], [30, 16, 19, 23, 22, 28, 18, 31, 26], [25, 29, 24, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
11: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 9, 10, 11, 13, 12, 21, 20], [22, 16, 19, 23, 18, 31, 30, 26, 28], [25, 29, 24, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
12: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 9, 10, 11, 13, 12, 21, 20], [18, 16, 19, 23, 22, 31, 26, 30, 28], [25, 29, 24, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
13: [[35, 7, 17, 3, 2, 8, 5, 1, 27], [15, 4, 14, 6, 11, 9, 10, 12, 13, 21, 20], [22, 16, 19, 23, 26, 31, 18, 28, 30], [25, 29, 24, 36, 33, 37, 34, 42, 32], [38, 47, 39, 45, 40, 43, 41, 44, 46, 56, 51, 58], [49, 48, 52, 54, 53, 55, 57, 59, 50, 60]]
