0: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
1: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
2: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
3: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
4: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
5: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
6: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
7: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
8: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
9: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
10: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
11: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
12: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
13: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
14: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
15: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
16: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
17: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
18: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
19: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
20: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
21: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
22: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
23: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
24: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
25: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
26: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
27: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
28: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
29: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
30: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
31: [[35, 22, 7, 40, 28, 48, 2, 3, 8, 4], [39, 6, 5, 13, 17, 21, 11, 25, 42, 14], [10, 15, 9, 23, 1, 24, 12, 18, 29, 16], [19, 20, 31, 26, 27, 30, 32, 47, 34, 33], [37, 46, 38, 36, 41, 43, 45, 51, 44, 56], [49, 53, 54, 50, 55, 52, 57, 58, 59, 60]]
