0: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
1: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
2: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
3: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
4: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
5: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
6: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
7: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
8: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
9: [[4, 7, 8, 18, 3, 22, 1, 2, 10, 6, 14, 9], [5, 11, 15, 25, 21, 17, 28, 26, 12, 27, 13, 19], [16, 23, 20, 24, 31, 29, 30, 34, 35, 36, 32, 37, 33]]
