0: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 11, 31, 13, 27, 12, 18, 24, 15, 17, 29, 25, 22, 23, 16, 10, 21, 6], [20, 19, 26, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
1: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 15, 13, 11, 17, 12, 16, 23, 18, 19, 22, 21, 25, 27, 31, 24], [20, 26, 29, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
2: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 15, 11, 27, 18, 12, 16, 22, 13, 23, 21, 31, 25, 19, 17, 24], [20, 26, 29, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
3: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 11, 15, 12, 16, 17, 19, 21, 13, 23, 22, 31, 18, 24, 27, 25], [20, 29, 26, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
4: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 18, 10, 15, 6, 13, 17, 25, 11, 12, 19, 23, 16, 21, 31, 27, 24, 22], [20, 26, 29, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
5: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 15, 31, 13, 17, 11, 12, 16, 21, 19, 22, 23, 27, 24, 18, 25], [20, 26, 29, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
6: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 11, 13, 12, 19, 15, 18, 17, 21, 29, 22, 27, 23, 24, 31, 16], [20, 25, 26, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
7: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 11, 15, 12, 29, 31, 21, 16, 19, 27, 17, 13, 22, 23, 24, 18], [20, 25, 26, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
8: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 13, 29, 11, 27, 12, 18, 19, 15, 22, 16, 31, 21, 17, 23, 24], [20, 25, 26, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
9: [[44, 35, 51, 7, 1, 3, 2, 4, 5], [9, 14, 28, 30, 8, 6, 10, 15, 11, 12, 17, 18, 13, 24, 31, 27, 16, 21, 29, 22, 19, 23], [20, 25, 26, 32, 33, 34, 37, 38, 36, 39, 43, 40, 45, 41, 42], [46, 47, 53, 52, 50, 49, 48, 55, 54, 57, 59, 56, 58, 60]]
