0: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 25, 16, 21, 17, 29, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
1: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 29, 16, 21, 17, 25, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
2: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 25, 17, 21, 16, 29, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
3: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 21, 17, 16, 29, 10, 25, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
4: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 25, 17, 21, 16, 29, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
5: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 17, 16, 29, 21, 25, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
6: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 29, 16, 21, 17, 25, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
7: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 25, 17, 21, 16, 29, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
8: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 25, 17, 21, 16, 29, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
9: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 29, 16, 21, 17, 25, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
10: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 25, 17, 21, 16, 29, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
11: [[35, 32, 27, 1, 3, 7, 20, 4, 2], [12, 9, 5, 8, 15, 30, 24, 13, 14, 11, 6, 10, 17, 16, 29, 21, 25, 31], [22, 19, 18, 23, 28, 26, 37, 36, 33, 42, 34, 38, 39, 45, 44, 40, 43, 51], [41, 58, 47, 48, 46, 53, 49, 50, 54, 60, 55, 52, 56, 57, 59]]
