0: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 18, 10, 44, 14], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
1: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
2: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
3: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 18, 10, 14], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
4: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
5: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
6: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 18, 10, 14], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
7: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 18, 10, 44, 14], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
8: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 18, 10, 44, 14], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 21, 25, 38, 45, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
9: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
10: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 10, 18, 14], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
11: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 18, 10, 14], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
12: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
13: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 10, 18], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 21, 25, 38, 45, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
14: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
15: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
16: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 10, 18], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
17: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
18: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 14, 10, 18], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
19: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12, 1], [4, 16, 15, 44, 18, 10, 14], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
20: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12, 1], [4, 16, 15, 18, 14, 10, 44], [2, 35, 43, 46, 7], [39, 17, 13, 3, 5, 30, 50, 21, 25, 38, 45, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
21: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 10, 18, 14], [2, 38, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 46, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
22: [[37, 36, 24, 29, 9, 22, 59, 23, 42, 27, 26, 8, 11, 28, 40, 12], [1, 4, 16, 15, 44, 10, 18, 14], [2, 35, 43, 39, 7], [46, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
23: [[37, 36, 24, 29, 9, 22, 59, 23], [42, 27, 26, 8, 11, 28, 40, 12, 1, 4, 16, 15, 44, 14, 18, 10], [2, 46, 43, 35, 7], [39, 17, 13, 3, 5, 30, 50, 25, 38, 45, 21, 6], [19, 47, 32, 31, 51, 41, 54, 33, 20], [48, 34, 53, 49, 52, 55, 57, 56, 58, 60]]
