0: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
1: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
2: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
3: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
4: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
5: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
6: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
7: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
8: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
9: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
10: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
11: [[22, 3, 16, 36, 7, 13, 1, 2, 12, 5, 4, 14], [6, 9, 10, 47, 8, 26, 11, 31, 27, 21, 17, 19], [15, 18, 20, 23, 25, 28, 24, 60, 29, 30, 41, 33, 43], [50, 54, 32, 39, 34, 46, 37, 38, 40, 42, 44, 53, 49], [45, 52, 51, 35, 48, 59, 56, 61, 57, 58, 62, 63], [55, 64, 69, 75, 67, 65, 68, 66, 70, 76, 71, 73, 72], [74, 79, 77, 78, 81, 83, 80, 82, 85, 86, 84, 87, 88]]
