,mq,No. Clus,Max clus,Min clus
0,2.007070707070707,6,5,2
1,1.840112665112665,7,4,2
2,1.7983645983645982,5,6,3
3,1.7685672514619883,6,4,2
4,1.7422012198327987,6,4,2
5,1.7363830613830613,7,5,2
6,1.733452570217276,4,8,2
7,1.7166951469583047,7,4,2
8,1.724839124839125,4,7,2
9,1.7157894736842103,7,4,2
10,1.692152292152292,6,5,2
11,1.692152292152292,6,5,2
12,1.6762237762237762,6,5,2
13,1.6382652435284015,8,3,2
14,1.6512237762237763,7,4,2
15,1.6566108618740198,5,7,3
16,1.6486486486486487,4,7,4
17,1.6486486486486487,5,7,3
18,1.6184873949579832,4,6,4
19,1.6011486486486488,4,7,4
20,1.5812955465587044,6,5,2
21,1.5877477477477477,4,7,3
22,1.593582887700535,4,7,2
23,1.5557692307692308,7,3,2
24,1.5534167586799166,8,4,2
25,1.549088713219148,7,4,2
26,1.5205846353229175,5,8,2
27,1.5095571095571094,7,4,2
28,1.5154375764993882,4,8,4
29,1.5148885727833097,5,5,3
30,1.5197278911564625,4,10,2
31,1.4951417004048582,8,3,2
32,1.5066239316239316,4,11,2
33,1.4317169672432828,8,3,2
34,1.4317169672432828,8,3,2
35,1.464705882352941,3,13,2
36,1.4289855072463769,5,9,2
37,1.4232323232323234,7,5,2
38,1.4236804388120177,5,6,2
39,1.410126582278481,3,14,2
