,mq,No. Clus,Max clus,Min clus
0,3.2871538630306616,37,6,1
1,3.145123693602164,28,31,2
2,3.107629661184508,28,19,1
3,2.9411214770507157,27,29,2
4,2.670881721975265,40,3,2
5,2.6597014699981245,34,19,1
6,2.6289455847592436,36,8,1
7,2.6248816284911185,33,10,2
8,2.6039022974166075,40,3,2
9,2.5671080350531685,30,28,2
10,2.5350440185755403,39,4,1
11,2.5165706400299355,39,3,1
12,2.516002099426657,33,7,1
13,2.4860041036563447,40,3,2
14,2.451521345035655,40,6,2
15,2.434766947967649,42,3,1
16,2.4465319465944337,29,25,2
17,2.4247605973836195,42,3,1
18,2.4247605973836195,38,10,2
19,2.412856096971274,35,9,2
20,2.391934679820363,32,12,2
21,2.3892533742863677,34,9,2
22,2.383787723745803,36,12,2
23,2.383787723745803,36,12,2
24,2.376514520783183,37,9,1
25,2.3718226470959594,37,11,2
26,2.3424143048647856,42,3,1
27,2.3502340020796755,35,13,2
28,2.3392804782299916,41,3,1
29,2.330409400587601,25,22,2
30,2.326296942152617,26,24,2
31,2.3058764328418135,25,36,2
32,2.294001506951907,16,17,2
33,2.2783768517100187,36,10,2
34,2.2783768517100187,36,10,2
35,2.2629791096809933,42,3,1
36,2.274257021200868,26,38,2
37,2.267107221914035,37,7,1
38,2.2629791096809933,40,4,2
39,2.247878772740601,42,3,2
40,2.2438403376342047,31,24,2
41,2.2323909948414755,41,3,2
42,2.2226899816278256,34,19,2
43,2.2226899816278256,34,19,2
44,2.2043413577746147,43,3,2
45,2.2225757850910925,29,19,2
46,2.2043413577746147,41,3,1
47,2.222319970286526,32,22,2
48,2.2043413577746147,40,3,2
49,2.2043413577746147,40,3,2
50,2.2043413577746147,40,3,2
51,2.2106961813207215,28,18,2
52,2.188233006164804,40,3,2
53,2.196158118972728,17,51,2
54,2.1802214934221946,39,4,1
55,2.1886636944032833,18,44,1
56,2.179180804042632,32,24,2
57,2.1765989549881932,39,3,1
58,2.1687350691615044,39,4,2
59,2.1685694901673136,38,3,2
60,2.1670176160173753,35,13,1
61,2.156103880965709,41,3,1
62,2.1652981073316946,25,36,1
63,2.156103880965709,40,3,2
64,2.156103880965709,40,3,2
65,2.156103880965709,39,6,1
66,2.1555798241756676,38,10,1
67,2.1459179884268753,41,3,2
68,2.1459179884268753,39,3,2
69,2.145502536260318,27,27,2
70,2.142480299679497,38,4,1
71,2.1448922240804986,36,11,2
72,2.129980578980338,39,7,2
73,2.1118692565688133,38,3,2
74,2.1193272595930432,26,26,2
75,2.1005000385151265,40,4,2
76,2.0954978203596486,43,3,2
77,2.0954978203596486,43,3,2
78,2.0954978203596486,43,3,2
79,2.0954978203596486,43,3,2
80,2.0954978203596486,43,3,1
81,2.0954978203596486,42,3,2
82,2.0954978203596486,42,3,2
83,2.0954978203596486,42,3,2
84,2.0954978203596486,42,3,2
85,2.0954978203596486,42,3,2
86,2.0954978203596486,43,3,1
87,2.0954978203596486,42,3,2
88,2.0954978203596486,42,4,2
89,2.0954978203596486,41,3,2
90,2.0954978203596486,42,4,2
91,2.0954978203596486,41,3,2
92,2.0954978203596486,40,3,2
93,2.0954978203596486,40,3,2
94,2.0954978203596486,41,3,1
95,2.0954978203596486,41,5,2
96,2.0855152168977367,41,3,1
97,2.0857884762645527,23,18,2
98,2.063226963186662,31,21,2
99,2.081658493705954,21,45,2
100,2.058713255868849,38,7,2
101,2.059797510184204,32,14,2
102,2.058770239569017,16,46,2
103,2.0379531655040912,42,4,2
104,2.0272627897132707,41,3,2
105,2.036452764852926,26,35,2
106,2.0235949322761386,32,21,2
107,2.0351627163950865,14,33,2
108,1.9819215288097887,39,4,1
109,1.9830701427617412,34,9,2
110,1.9792105697440396,39,4,2
111,1.9681771767351848,39,4,1
112,1.9664881071668503,27,30,2
113,1.9360411850409442,40,3,2
114,1.9353073545951647,27,30,2
115,1.928965273216551,37,3,2
116,1.9314278059911993,21,20,2
117,1.9152691852006658,39,3,2
118,1.8754351244348837,40,3,2
119,1.895729860756853,24,25,1
120,1.897928034786725,15,29,2
121,1.89217156211419,27,17,2
122,1.8691966061527499,41,3,1
123,1.8733460564989382,16,18,2
124,1.862579056258865,39,10,1
125,1.8659111763551919,21,29,2
126,1.8613624974934109,33,18,2
127,1.8543285445304103,39,3,2
128,1.8543285445304103,39,3,2
